alpha,cl
-29.0,-0.6654775619818991
-28.0,-0.6487256311950401
-26.0,-0.6145568259817227
-25.0,-0.5952700505946954
-24.0,-0.57888566726402
-23.0,-0.55644870908525
-22.0,-0.541502048663787
-21.0,-0.5178944056764505
-20.0,-0.5043523650842199
-19.0,-0.9876938011336391
-18.0,-1.0706988447686547
-17.0,-1.1089243353472666
-16.0,-1.1230159534006272
-15.0,-1.1187038797385105
-14.0,-1.1089645959212049
-13.0,-1.074117851165091
-12.0,-1.0347507963764826
-11.0,-0.992894795645146
-10.0,-0.9717391943586958
-9.0,-0.9207803891554263
-8.0,-0.7975004733336551
-7.0,-0.6521033869467724
-5.0,-0.5025555904942031
-4.0,-0.4239429691569871
-3.0,-0.3208590331705722
-2.0,-0.21580911003215503
-1.0,-0.10876679917277299
0.0,-5.490573273814192e-14
1.0,0.10876687130493957
2.0,0.21580943156029894
3.0,0.32085993197674234
4.0,0.423944946403771
5.0,0.5025608637500669
7.0,0.6521552672302362
8.0,0.7976380030745911
9.0,0.9210372759798384
10.0,0.9719445856570939
11.0,0.993363974896158
12.0,1.0354653464807446
13.0,1.0751416715741742
14.0,1.1102779657802326
15.0,1.1198710049252072
16.0,1.1249812464311968
17.0,1.1111478387838434
18.0,1.0731750066882908
19.0,0.9898414253440893
22.0,0.5406452276842995
23.0,0.5555695655290901
24.0,0.5779411134734395
25.0,0.594299516906096
26.0,0.6135057042220201
28.0,0.9242296394391275
29.0,0.9519955532953641
