alpha,cl
-30.0,-0.6821404049190566
-29.0,-0.6670056360019928
-28.0,-0.6523581439345825
-27.0,-0.6340346220599464
-25.0,-0.5987662034465892
-24.0,-0.5779934164502291
-23.0,-0.7825001875837061
-22.0,-0.7504272169116201
-20.0,-1.0457170249631216
-19.0,-1.1153707389921443
-18.0,-1.1526702991937352
-17.0,-1.165440642350956
-16.0,-1.1658266298510531
-15.0,-1.1529815800210106
-14.0,-1.1269819855260468
-13.0,-1.0914543629528835
-12.0,-1.0675252653824736
-11.0,-1.0264046252600518
-10.0,-0.9939082642561871
-9.0,-0.9177046685784273
-8.0,-0.7862766461805558
-7.0,-0.6500319518273044
-6.0,-0.5717670497394756
-5.0,-0.4988612702285209
-4.0,-0.42567351912176477
-3.0,-0.32235618206249567
-2.0,-0.21619948992111404
0.0,-5.1639248432877594e-14
2.0,0.21619980143351444
3.0,0.32235699196594486
4.0,0.42567527889913265
5.0,0.4988670020792497
6.0,0.5717855342781203
7.0,0.6500735604367913
8.0,0.7863968493035683
9.0,0.9179156676748256
10.0,0.9941057932764166
11.0,1.0267991827889589
12.0,1.0681699103213902
13.0,1.0921754145803515
14.0,1.1283269011702053
15.0,1.1546754669713473
16.0,1.1678627494631046
17.0,1.1678963093512233
18.0,1.1554943021775854
19.0,1.1182188163898554
20.0,1.0483107508168201
22.0,0.7525730751677662
23.0,0.7847944620965238
24.0,0.577076113267454
25.0,0.5977805635789523
27.0,0.8980538124849509
28.0,0.9265317438263692
29.0,0.6657635435907555
30.0,0.6808150310452044
