alpha,cl
-30.0,-0.9818132494917541
-29.0,-0.9546327011113009
-28.0,-0.9281354164696489
-27.0,-0.8997733578869689
-25.0,-0.8430598742497661
-24.0,-0.8142219577170449
-23.0,-0.7888404671664505
-22.0,-0.9941153897469972
-21.0,-1.1103008935776533
-20.0,-1.186978727730416
-19.0,-1.234154324475922
-18.0,-1.2568111966796272
-17.0,-1.2582965031629283
-16.0,-1.2434646846516908
-15.0,-1.217097820290639
-14.0,-1.2035648708357243
-13.0,-1.1693615100517623
-12.0,-1.121977942600774
-11.0,-1.0785585508144664
-10.0,-1.0237187016694482
-9.0,-0.9077534202332395
-8.0,-0.7454382147204922
-7.0,-0.6667140907023562
-6.0,-0.5818455745176372
-5.0,-0.49706236223398137
-4.0,-0.42516107280098797
-3.0,-0.32474040316337066
-1.0,-0.10971316435229893
0.0,-5.284748333389544e-14
1.0,0.10971321660739755
3.0,0.3247410225235336
4.0,0.4251624544947171
5.0,0.49706823206533296
6.0,0.5818602376518811
7.0,0.6667425620503032
8.0,0.74550583561186
9.0,0.9079218328815725
10.0,1.024040196842828
11.0,1.078841112658494
12.0,1.1225211407299172
13.0,1.1702068309240272
14.0,1.2046181355184915
15.0,1.2188153197718665
16.0,1.2455278844712783
17.0,1.2607727845875307
18.0,1.2596037516676502
19.0,1.2373521244742625
20.0,1.1904907039601451
21.0,1.1136437245041386
22.0,0.9964997690325
23.0,0.565874415481935
27.0,0.9025263458945068
28.0,0.9310311400778475
29.0,0.9577602950290176
30.0,0.9850628284164185
