alpha,cl
-30.0,-0.6870939540126668
-29.0,-0.672190299403564
-28.0,-0.6577105431792616
-27.0,-0.6392860616411251
-25.0,-0.8443679221167116
-24.0,-0.8138295919589984
-22.0,-1.0462169551844012
-21.0,-1.1415246682226738
-20.0,-1.2145576567079486
-19.0,-1.2578523636370675
-18.0,-1.2763790616381059
-17.0,-1.2757663051013346
-16.0,-1.2593515259308161
-15.0,-1.2330139602527843
-14.0,-1.1975933744447669
-13.0,-1.176312983732084
-12.0,-1.1301911185036149
-11.0,-1.0870852287818276
-10.0,-1.022981006880579
-9.0,-0.9044141177048652
-8.0,-0.7457938510279191
-7.0,-0.6692119660746039
-6.0,-0.5836057464919611
-5.0,-0.49722762541526466
-4.0,-0.42370165105718866
-3.0,-0.3252002357772737
-2.0,-0.21848081871259148
-1.0,-0.10958855076842444
0.0,-5.058583760209068e-14
1.0,0.1095886016952175
2.0,0.2184810402128452
3.0,0.32520080681726543
4.0,0.4237029342149458
5.0,0.49723369162797476
6.0,0.5836196547390217
7.0,0.6692390973991342
8.0,0.7458531961723759
9.0,0.9045768055478158
10.0,1.0232914385023864
11.0,1.0873469008166117
12.0,1.1307123165959423
13.0,1.1771013170738132
14.0,1.1984786284687154
15.0,1.2346638679287152
16.0,1.2614011667244458
17.0,1.2782720429229688
18.0,1.2792440298168315
19.0,1.2610632252071656
20.0,1.2181217051577964
21.0,1.145059373953065
22.0,1.0491333648720222
27.0,0.6381605335004146
28.0,0.6564995107082149
29.0,0.6709095617480912
30.0,0.6857172793021606
