alpha,cl
-30.0,-0.6792133454935618
-29.0,-0.6635381087598468
-27.0,-0.6315297489911926
-26.0,-0.6124560865515318
-25.0,-0.5982572760203995
-24.0,-0.5752691642244886
-23.0,-0.563384865627304
-22.0,-0.536673223114955
-21.0,-0.525313928080857
-20.0,-0.4988924568424499
-18.0,-1.0221010265844122
-17.0,-1.0726014269984097
-16.0,-1.1182113762044112
-15.0,-1.113568146762194
-14.0,-1.0916452028219346
-13.0,-1.0575169875008186
-12.0,-1.016688265905215
-11.0,-0.9866249768270199
-10.0,-0.9533971350779961
-9.0,-0.923737768201954
-8.0,-0.8004055520246296
-7.0,-0.6588755903365624
-6.0,-0.5654861477106269
-5.0,-0.5060328654902682
-4.0,-0.4229495258049283
-3.0,-0.3201249796194385
-2.0,-0.21601662078198042
-1.0,-0.10861498951414082
0.0,-5.523554703901201e-14
1.0,0.10861506244313406
2.0,0.21601695685128317
3.0,0.3201259189033035
4.0,0.4229515684517589
5.0,0.5060376384065416
6.0,0.5655069763558533
7.0,0.6589391230852818
8.0,0.8005645808458494
9.0,0.9240254329883439
10.0,0.9536430512530808
11.0,0.987052711313716
12.0,1.017440482356009
13.0,1.0585485789952038
14.0,1.092978440548542
15.0,1.1152453767332084
16.0,1.1199900610947024
17.0,1.0747816172434574
18.0,1.0244529583677968
20.0,0.49810051807999894
21.0,0.52446100218595
23.0,0.5624534634146816
24.0,0.5743275364877456
25.0,0.5972391202137135
26.0,0.6114071991235119
27.0,0.6304133925081895
29.0,0.6622995627533179
30.0,0.6779062817945631
