alpha,cl
-23.0,-1.0111347861375826
-22.0,-1.1129065829238545
-21.0,-1.2063748541606278
-20.0,-1.270128849701597
-19.0,-1.3002224496728758
-18.0,-1.3504069722805065
-17.0,-1.3571651787887953
-16.0,-1.332694025619001
-15.0,-1.2974006668304632
-14.0,-1.254863561401331
-13.0,-1.2061472133087077
-12.0,-1.1519696024742256
-11.0,-1.1248027129665603
-10.0,-1.0234854488985115
-9.0,-0.8736380078036808
-8.0,-0.760909590772541
-7.0,-0.679184045019899
-6.0,-0.5897185066364026
-5.0,-0.4980104403907908
-4.0,-0.4150506861981128
-3.0,-0.325933016562256
-2.0,-0.2189722095098328
-1.0,-0.10997005240020195
0.0,-5.072851860798977e-14
1.0,0.1099700869673907
2.0,0.21897237424510602
3.0,0.32593345383981187
4.0,0.41505213084701076
5.0,0.4980156803393726
6.0,0.5897301366759732
7.0,0.6792055281882237
8.0,0.7609507005594788
9.0,0.873762530068934
10.0,1.0237444079412645
11.0,1.1250093679376196
12.0,1.1524511594267204
13.0,1.2069012788191862
14.0,1.255941538491279
15.0,1.2988559580616534
16.0,1.3346109349205522
17.0,1.3593199810106142
18.0,1.3524711928825546
19.0,1.3038630823839585
20.0,1.2742098021760142
21.0,1.210669311235638
22.0,1.1163698119327554
23.0,1.013573861104005
25.0,0.6068060699065527
26.0,0.8782200877120695
28.0,0.6575692328212718
29.0,0.6744950949896684
