alpha,cl
-30.0,-0.6770307132074295
-28.0,-0.6468979022380402
-27.0,-0.6289532836855815
-25.0,-0.8318297924470857
-24.0,-0.8014512374237387
-23.0,-0.7742870456300963
-22.0,-0.7429235176262979
-21.0,-0.7186217507347761
-20.0,-0.6875107065557908
-19.0,-0.669291826291966
-18.0,-0.9774292565956951
-17.0,-1.0504541601966186
-16.0,-1.083437989572493
-15.0,-1.0901911587467765
-14.0,-1.0760262082816379
-13.0,-1.0438500317055173
-12.0,-1.0097852890212238
-11.0,-0.9695773674326085
-10.0,-0.9308448340820002
-9.0,-0.9328860361098417
-8.0,-0.8060150179145363
-7.0,-0.6675559280816465
-6.0,-0.564147292538654
-5.0,-0.5110320887849621
-4.0,-0.42178320758523813
-3.0,-0.31931534596196165
-2.0,-0.2156421185974649
-1.0,-0.10848846955446469
0.0,-5.825678481286012e-14
1.0,0.1084885437949345
2.0,0.21564243799956484
3.0,0.3193163016183378
4.0,0.42178531489399856
5.0,0.5110369296875539
6.0,0.5641691405824004
7.0,0.6676346320737496
8.0,0.8061688273896249
9.0,0.9331681740061303
10.0,0.9311339399285353
11.0,0.9700705383383724
12.0,1.010509501132371
13.0,1.0448569611587535
14.0,1.0773226589959943
15.0,1.091764528710582
16.0,1.0852873982945894
17.0,1.0526876512030041
18.0,0.980415916094655
19.0,0.6713025239307723
20.0,0.6894245501672385
21.0,0.7207173140304955
22.0,0.7450538321939925
23.0,0.7765759918457499
24.0,0.8038342476471423
25.0,0.8343569429457804
27.0,0.6278414645571532
28.0,0.6457200354037566
30.0,0.6757330857725509
