alpha,cl
-30.0,-0.9583588019233253
-28.0,-0.6317614582043586
-27.0,-0.6148307543665618
-26.0,-0.5994482542527011
-25.0,-0.579586081083125
-24.0,-0.5670934190979748
-23.0,-0.5423582294341005
-22.0,-0.530608788891854
-21.0,-0.7022857873453577
-20.0,-0.4911617882827769
-19.0,-0.647584159209714
-18.0,-0.6407574433384748
-17.0,-0.6013234522211384
-16.0,-0.5911022685656362
-15.0,-0.43683803601649757
-14.0,-0.5216769236915696
-13.0,-0.929926515692775
-12.0,-0.9643145947079836
-11.0,-0.9804148425876311
-10.0,-0.9195967766444173
-9.0,-0.8386428616227226
-8.0,-0.7917245968818397
-7.0,-0.7752825753341425
-6.0,-0.6665711165546763
-5.0,-0.5554208298918392
-4.0,-0.429943121818591
-3.0,-0.3163091989535826
-2.0,-0.20955614462152491
-1.0,-0.10439554566417604
0.0,-2.848524367771166e-14
1.0,0.10439583615367468
2.0,0.20955573561797797
3.0,0.31631072410698063
4.0,0.4299464006960811
5.0,0.5554395353805364
6.0,0.6666230906096117
7.0,0.7754917076632393
8.0,0.7917740485024892
9.0,0.8388464720131728
10.0,0.9198343834692606
11.0,0.9806023340973493
12.0,0.9646996007500899
13.0,0.4633383888775482
14.0,0.49827565447505756
15.0,0.4356985508969526
16.0,0.42935687886571416
17.0,0.471410699842515
18.0,0.6426133405438831
19.0,0.64917746607303
20.0,0.4902034219888375
21.0,0.7040444540121057
22.0,0.529557768975597
23.0,0.5413746995663137
24.0,0.5659692526590333
25.0,0.578523920054553
26.0,0.5983140940938734
27.0,0.6136857181255434
28.0,0.6305612637086927
30.0,0.6602863158593637
