alpha,cl
-30.0,-0.9893304173492296
-25.0,-1.0587299204956355
-24.0,-1.2092031037072013
-23.0,-1.3663561489358003
-22.0,-1.463312017657958
-21.0,-1.512691825757137
-20.0,-1.5274688097559501
-19.0,-1.5187332627811887
-18.0,-1.4975041981431225
-17.0,-1.4673129302228471
-16.0,-1.4265526744494186
-15.0,-1.3757178709744542
-14.0,-1.3201260205164567
-13.0,-1.2711388755021722
-12.0,-1.2288210823759256
-11.0,-1.1308934852327357
-10.0,-0.9689308497282105
-9.0,-0.8700058017427668
-8.0,-0.7872283571265758
-7.0,-0.6965052420603647
-6.0,-0.6005800453260782
-5.0,-0.5030310559838204
-4.0,-0.4077301360016336
-3.0,-0.3207690269645211
-2.0,-0.2199736519054433
-1.0,-0.11045766547778105
0.0,-5.109497894228987e-14
1.0,0.11045767635401406
2.0,0.21997371026458118
3.0,0.32076928761435725
4.0,0.40773158378239616
5.0,0.5030346069272496
6.0,0.6005871516943331
7.0,0.6965187054443799
8.0,0.7872530128130625
9.0,0.8700544098349684
10.0,0.9690823674698162
11.0,1.1312512673966455
12.0,1.2290954520057853
13.0,1.2716774844448167
14.0,1.3210268454183203
15.0,1.3770008328587298
16.0,1.428170827497108
17.0,1.469326669527687
18.0,1.5000244493200796
19.0,1.5216572291087562
20.0,1.5309383826574359
21.0,1.5163946572052522
22.0,1.466888775716782
23.0,1.3695102131977266
24.0,1.2116666541735683
25.0,1.0602148061046286
27.0,0.9197276740450226
28.0,0.9411306010682141
29.0,0.9678766344173533
30.0,0.9923525339987344
