alpha,cl
-30.0,-0.9845634970338891
-29.0,-0.9586671526744378
-28.0,-0.9312714789249444
-26.0,-0.8764726673007636
-25.0,-0.846442599367908
-23.0,-1.037191101108594
-22.0,-1.1364579215505242
-21.0,-1.2332895566049003
-20.0,-1.2940223022862525
-19.0,-1.3210714800329864
-18.0,-1.34328084630885
-17.0,-1.3632377698009286
-16.0,-1.341840821723568
-15.0,-1.3053505303452382
-14.0,-1.261629515208953
-13.0,-1.212338338802683
-12.0,-1.158616982000936
-11.0,-1.1271680101830124
-10.0,-1.0230640256489236
-9.0,-0.8667962874369096
-8.0,-0.7630271912463553
-7.0,-0.6804076810513706
-6.0,-0.5905437379382671
-5.0,-0.49785652381606216
-4.0,-0.41427439803058197
-3.0,-0.32618514976002977
-2.0,-0.2187711128717673
-1.0,-0.11029816911409607
0.0,-4.667143407854901e-14
1.0,0.11029820088617058
2.0,0.21877127150659842
3.0,0.32618556079173844
5.0,0.4978619165073808
6.0,0.5905549232683109
7.0,0.6804294348600409
8.0,0.76306664603131
10.0,1.0233132694699039
11.0,1.127366031026627
12.0,1.1590730173621329
13.0,1.2130816652025547
14.0,1.2626965375013495
15.0,1.3067954309324503
16.0,1.3436935527782787
17.0,1.3652941654268564
18.0,1.3448460595582286
19.0,1.3245929980151676
20.0,1.2980816627191674
21.0,1.2374788462024306
22.0,1.1403544178020169
23.0,1.0397813983564324
25.0,0.8488815508711492
26.0,0.8790435731819105
