alpha,cl
-28.0,-0.6599568583026956
-26.0,-0.6279549508223
-25.0,-0.8473727296767656
-23.0,-1.0550062043663337
-22.0,-1.160857321320958
-21.0,-1.2585716916072829
-20.0,-1.315862569394454
-19.0,-1.3404479439665082
-18.0,-1.3414255843521279
-17.0,-1.3658532475863718
-16.0,-1.349916005349564
-15.0,-1.3126363189986852
-14.0,-1.267933492074609
-13.0,-1.2180261283564724
-12.0,-1.1645464717815
-11.0,-1.1276551025928179
-10.0,-1.0223959930796307
-9.0,-0.8604072914526082
-8.0,-0.7649808612291709
-7.0,-0.6817043814192273
-6.0,-0.5913508739226233
-5.0,-0.49822425790128894
-4.0,-0.4132865725318009
-3.0,-0.32631647056264057
-2.0,-0.2189927825130653
0.0,-4.232465072862013e-14
2.0,0.21899293011523335
3.0,0.3263168608014431
4.0,0.4132881785890992
5.0,0.498229542424301
6.0,0.5913616477787754
7.0,0.6817252968446302
8.0,0.7650193124664104
9.0,0.8605297887628766
10.0,1.0226359760507404
11.0,1.127841456404455
12.0,1.16498496719234
13.0,1.2187559267062344
14.0,1.2689728983842639
15.0,1.3140428883788586
16.0,1.3517524774285357
17.0,1.3677579315507078
18.0,1.3443579892680853
19.0,1.3438356049856257
20.0,1.319815690870239
21.0,1.2627744390588183
22.0,1.1648878999579333
23.0,1.0576722528275229
25.0,0.855647360642562
29.0,0.9620144870192266
