alpha,cl
-29.0,-0.6520838014393063
-28.0,-0.6361290865336662
-27.0,-0.6206634564989876
-26.0,-0.6018370022753761
-25.0,-0.5875198876456277
-24.0,-0.5650277866555357
-22.0,-0.7329688133673807
-21.0,-0.515802585658419
-20.0,-0.48969632046041456
-18.0,-0.6270919199909311
-17.0,-0.6252893541302411
-16.0,-0.5928777289553718
-15.0,-0.7593653312244667
-14.0,-0.9126674653520926
-13.0,-0.9953452875350168
-12.0,-0.9936943453015444
-11.0,-0.9472849932295385
-10.0,-0.883224778890291
-9.0,-0.8271910425143809
-8.0,-0.8307600417186255
-7.0,-0.723168671891906
-6.0,-0.6087741749603046
-5.0,-0.5212491532366235
-4.0,-0.4197808281745629
-3.0,-0.320138773130967
-2.0,-0.2153496205141217
-1.0,-0.10726254799680916
0.0,-4.619308408004841e-14
1.0,0.10726261550024566
2.0,0.21534984391730713
3.0,0.3201394134360939
4.0,0.41978226746584135
5.0,0.5212553299498444
6.0,0.6088162062535697
7.0,0.7232989975687188
8.0,0.8307033811245143
9.0,0.8274044293650997
10.0,0.8837554847569206
11.0,0.947719480241269
12.0,0.9942604310266483
13.0,0.9960963451599095
14.0,0.9135134191364437
15.0,0.7599114783393424
16.0,0.46760356928730196
17.0,0.44623792432851755
19.0,0.4769887973439709
20.0,0.48884191894473117
21.0,0.5148216818510019
22.0,0.7349688990539518
23.0,0.5524305800412355
24.0,0.5640261117449614
25.0,0.5864279338172622
26.0,0.600749536750529
27.0,0.619514093818012
28.0,0.6349541918971426
29.0,0.6508494933958808
