alpha,cl
-29.0,-0.6715324071759176
-28.0,-0.6543919685336704
-26.0,-0.6211713984511199
-25.0,-0.6005090257002974
-24.0,-0.5867427206621946
-23.0,-0.5628765813388736
-21.0,-1.040894324662628
-20.0,-1.1302067249283525
-19.0,-1.1857430822316193
-18.0,-1.2147456904971217
-17.0,-1.2184394650284793
-16.0,-1.204357815853856
-15.0,-1.2160688913696707
-14.0,-1.1890238242252371
-13.0,-1.1480428759053554
-12.0,-1.1025993051946437
-11.0,-1.058061559874818
-10.0,-1.0310623534305023
-9.0,-0.911330340382243
-8.0,-0.7543394116613821
-7.0,-0.66162830858713
-5.0,-0.49704840207887385
-4.0,-0.4267235093853773
-3.0,-0.3244161236959378
-2.0,-0.2177590037226623
-1.0,-0.10962757112788432
0.0,-5.384841877953406e-14
1.0,0.1096276287986686
2.0,0.2177592566306604
3.0,0.3244167806110264
4.0,0.42672503715156923
5.0,0.4970547217549935
7.0,0.6616581425933978
8.0,0.7544209099649107
9.0,0.9115147348844996
10.0,1.0313782308045385
11.0,1.0583951847409028
12.0,1.103190436240013
13.0,1.1489478183195854
14.0,1.1902565226045847
15.0,1.2175467199098742
16.0,1.20657221947551
17.0,1.2210604749934717
18.0,1.217596438928894
19.0,1.1888858484411295
20.0,1.1333494229690608
21.0,1.0435901396150409
25.0,0.5995387937108102
26.0,0.6201231832538906
28.0,0.6531961311811442
29.0,0.6702548680295983
