alpha,cl
-29.0,-0.6702879517612135
-28.0,-0.6534281030111919
-26.0,-0.619479517227191
-24.0,-0.8140310849948774
-23.0,-0.782341932091015
-21.0,-0.9982584858377266
-20.0,-1.0997743902584731
-19.0,-1.1595788867132688
-18.0,-1.1909799006045971
-17.0,-1.1941688041054759
-16.0,-1.2165044172791368
-15.0,-1.2055434499444524
-14.0,-1.1751340462931907
-13.0,-1.1353951180157944
-12.0,-1.0908686142584327
-11.0,-1.0479659010832576
-10.0,-1.0338872345904582
-9.0,-0.9093731477366178
-8.0,-0.7626472607582223
-7.0,-0.6590498204184156
-6.0,-0.5774819760012924
-5.0,-0.497164325800719
-4.0,-0.42667429896018194
-3.0,-0.32363045160806964
-2.0,-0.2173038623781132
-1.0,-0.10944107388415486
0.0,-5.263584706982627e-14
1.0,0.10944113375298968
2.0,0.21730413610328653
3.0,0.323631150012452
4.0,0.4266758302488559
5.0,0.4971704908404841
6.0,0.5774980706418696
7.0,0.6590814884412126
8.0,0.7627389696626898
9.0,0.9095708851657983
10.0,1.0342156081141718
11.0,1.0482322868894813
12.0,1.0914875029910303
13.0,1.1363354363571743
14.0,1.1763956295257687
15.0,1.2071506007507193
16.0,1.218240126138314
17.0,1.1968122869684903
18.0,1.1938418220685014
19.0,1.1626589188348628
20.0,1.102800430029737
21.0,1.0005012962507336
23.0,0.7846085115771673
24.0,0.8164101577175421
26.0,0.618433709049724
29.0,0.6690169305671987
