alpha,cl
-30.0,-0.6915761472612535
-28.0,-0.6629091774447495
-27.0,-0.9077034223036201
-24.0,-1.040313808983922
-23.0,-1.153497431486837
-22.0,-1.2894924112127109
-21.0,-1.3668618502560002
-20.0,-1.4016823692443823
-19.0,-1.4135387781539193
-18.0,-1.4067645464094287
-17.0,-1.3851727394803
-16.0,-1.3618476976770713
-15.0,-1.3395399107680541
-14.0,-1.2934628035829776
-13.0,-1.2407669397511965
-12.0,-1.1881391657324154
-11.0,-1.1293102434689846
-10.0,-1.018272466380661
-9.0,-0.842122332018587
-8.0,-0.7734349644456247
-7.0,-0.6874359821980784
-6.0,-0.5944388942480158
-5.0,-0.4997835200406439
-4.0,-0.4102108697017854
-3.0,-0.32587837782129436
-2.0,-0.21941185548970127
-1.0,-0.11022972380997142
0.0,-7.938961987807858e-14
1.0,0.11022974781848952
2.0,0.21941197450433086
3.0,0.325878706323636
4.0,0.41021248128392324
5.0,0.49978833204899764
6.0,0.5944483617239107
7.0,0.6874538048567164
8.0,0.7734691806181273
9.0,0.8422369973530659
10.0,1.018469113891273
11.0,1.1296906053037903
12.0,1.1885033276181758
13.0,1.2414166676143608
14.0,1.294441335651139
15.0,1.340832016055431
16.0,1.3631525316758633
17.0,1.3875082336386046
18.0,1.4095790479772223
19.0,1.4167161893685543
20.0,1.4055662809928329
21.0,1.371397374617091
22.0,1.2946253421507306
23.0,1.1572802151171127
24.0,1.0426976104784045
26.0,0.8814015679145566
27.0,0.9091657429992734
28.0,0.9376437707022096
30.0,0.9894140475834962
