alpha,cl
-30.0,-0.6716495936153287
-29.0,-0.655503215261565
-28.0,-0.6395461694724921
-27.0,-0.6236392627954638
-26.0,-0.6049462564300758
-25.0,-0.5908474959535163
-24.0,-0.5678276237049175
-23.0,-0.5558203777013354
-22.0,-0.5293590496040632
-21.0,-0.5170839759796105
-20.0,-0.4919623135913425
-19.0,-0.48015122146974004
-17.0,-0.45203391100332946
-16.0,-0.91395997308361
-15.0,-0.9902021058211699
-14.0,-1.0331207582984547
-13.0,-1.023308629807295
-12.0,-0.9885252019645515
-11.0,-0.9346215440984896
-10.0,-0.8820541852903843
-9.0,-0.847070210447628
-8.0,-0.8324692805413089
-7.0,-0.7006191284066889
-6.0,-0.5825384198412935
-5.0,-0.5153211702544414
-4.0,-0.4186753551664629
-3.0,-0.3190501771183769
-2.0,-0.2153768703569678
-1.0,-0.10817472793486357
0.0,-5.73757621274984e-14
1.0,0.10817479310587969
2.0,0.2153772080928808
3.0,0.3190509555236226
4.0,0.4186775884039823
5.0,0.5153261252688152
6.0,0.5825716784731754
7.0,0.7007268057094778
8.0,0.8326942198825213
9.0,0.8472593141917915
10.0,0.8823982856249684
11.0,0.935125646768867
12.0,0.9891948544584356
13.0,1.0241338503413426
14.0,1.0341940099182896
15.0,0.9910666771148579
16.0,0.915000494406782
17.0,0.6321054964574331
18.0,0.6336367626220802
19.0,0.6716434869749192
20.0,0.6821827426559834
21.0,0.516154831821971
22.0,0.5284542614122484
23.0,0.5548086847772973
24.0,0.5668444714027556
25.0,0.5897743219249416
26.0,0.6038720421651712
27.0,0.6225051823970796
28.0,0.6383777748513576
29.0,0.6542725134354045
30.0,0.6703456172164569
