alpha,cl
-30.0,-0.9874776257664458
-27.0,-0.912634595483221
-25.0,-1.0296321379027624
-24.0,-1.1243116078659312
-23.0,-1.2990958675217141
-22.0,-1.4063932952320053
-21.0,-1.4555257286026972
-20.0,-1.4726896975981285
-19.0,-1.47104670957209
-18.0,-1.4576714363055292
-17.0,-1.4315571474344133
-16.0,-1.394093827881803
-15.0,-1.344018696561568
-14.0,-1.310256096486121
-13.0,-1.2599533816376232
-12.0,-1.2097535636322765
-11.0,-1.1260168173584404
-10.0,-1.0006623756739605
-9.0,-0.8585156755520915
-8.0,-0.781176778704417
-7.0,-0.692139667545551
-5.0,-0.5011793421518753
-4.0,-0.4082796504997456
-3.0,-0.32465985837290784
-2.0,-0.21964299539973822
-1.0,-0.11032545971227903
0.0,-9.666442993272462e-14
1.0,0.11032547898880084
2.0,0.21964307922216503
3.0,0.3246601447284624
4.0,0.40828115184248415
5.0,0.501183551800529
7.0,0.6921549897132304
8.0,0.7812055793031133
9.0,0.8585798682204908
10.0,1.0008516049708454
11.0,1.126367795015099
12.0,1.2100566081938593
13.0,1.2605467160552832
14.0,1.3111455049139176
15.0,1.345394973972877
16.0,1.3958629855854476
17.0,1.4337112325373824
18.0,1.460263661351662
19.0,1.4740672912039232
20.0,1.4764008659632661
21.0,1.4596620562088045
22.0,1.410806775174788
23.0,1.3036327782559873
24.0,1.1271613006370074
25.0,1.0318034748437779
26.0,0.8871446850019626
27.0,0.9152470223262893
28.0,0.9376138092985448
29.0,0.9642034331398635
30.0,0.9905963268384371
