alpha,cl
-30.0,-0.6945244517198513
-29.0,-0.6790118969905968
-28.0,-0.9352149949193426
-27.0,-0.9142010580871316
-24.0,-1.1567471557352207
-23.0,-1.332800015233322
-22.0,-1.4314029232133045
-21.0,-1.4769198286658327
-20.0,-1.491397207044391
-19.0,-1.4865825517496607
-18.0,-1.4703087804103034
-17.0,-1.443377644952589
-16.0,-1.404789311014347
-15.0,-1.3543172898144935
-14.0,-1.3123463958426802
-13.0,-1.2643024689485252
-12.0,-1.2160457410463879
-11.0,-1.1253092197702308
-10.0,-0.9930678960045994
-9.0,-0.8625606701471331
-8.0,-0.7833037629148875
-7.0,-0.6932509375904702
-6.0,-0.5988135806965705
-4.0,-0.40795703257331467
-3.0,-0.32359344065293216
-2.0,-0.21974386267901488
-1.0,-0.11031945133646186
0.0,-8.368045839590721e-14
1.0,0.11031946709404777
2.0,0.21974393689221272
3.0,0.32359370640044116
4.0,0.4079585907315675
6.0,0.5988214032873959
7.0,0.6932656456881543
8.0,0.7833314076851343
9.0,0.862615772928223
10.0,0.99324331320495
11.0,1.125655195364665
12.0,1.2163324836889873
13.0,1.2648845624992542
14.0,1.313209710219399
15.0,1.35567230240495
16.0,1.4064766258275643
17.0,1.4454970875360886
18.0,1.472857545694434
19.0,1.4896634834933784
20.0,1.494917892524181
21.0,1.4808399676540707
22.0,1.4356523566900055
23.0,1.3375601850183043
24.0,1.159743612619536
25.0,1.0409097491660693
30.0,0.9910055353825219
