alpha,cl
-30.0,-0.988909059263095
-29.0,-0.9658016714506816
-27.0,-0.9181017317343714
-24.0,-1.2094357475282875
-23.0,-1.3623444970114522
-22.0,-1.4655243054068412
-21.0,-1.521193126167952
-20.0,-1.5381907541413409
-19.0,-1.5294409987103228
-18.0,-1.5070689126761236
-17.0,-1.4751986189528685
-16.0,-1.4339002308399922
-15.0,-1.3827912126325355
-14.0,-1.3265862068875334
-13.0,-1.2723991326917619
-12.0,-1.2328188065347374
-11.0,-1.1312979191146733
-10.0,-0.9584754949444505
-9.0,-0.8726452660995875
-8.0,-0.7887477806506487
-7.0,-0.6976356083749138
-6.0,-0.6015191956694814
-5.0,-0.5033414140110156
-4.0,-0.4073841520294985
-2.0,-0.21974877077575003
-1.0,-0.11044677987227375
0.0,-4.4767575063664466e-14
1.0,0.11044678937970552
2.0,0.21974882289638345
4.0,0.40738548718429946
5.0,0.5033448464611175
6.0,0.6015261408045827
7.0,0.6976485614770419
8.0,0.7887717026929894
9.0,0.8726916178397961
10.0,0.9586189330145257
11.0,1.1316383260719143
12.0,1.2330842558329633
13.0,1.27292124847647
14.0,1.3274857945618552
15.0,1.3840046346516202
16.0,1.4355109460567537
17.0,1.4772092552026743
18.0,1.5095011385396673
19.0,1.5324400199990744
20.0,1.5413745246274617
21.0,1.5246854542645443
22.0,1.4687315406038406
23.0,1.364840704105148
24.0,1.2114732901138772
25.0,1.04231592615613
26.0,0.9923645576684127
