alpha,cl
-30.0,-0.6878344055948399
-29.0,-0.6724426046591674
-27.0,-0.6402385683137595
-26.0,-0.6227965027944568
-25.0,-0.8458588558133778
-24.0,-0.8150628765461875
-22.0,-1.0755634456706038
-21.0,-1.1668869212631172
-20.0,-1.238785551902273
-19.0,-1.2800878194631242
-18.0,-1.2953067628466959
-17.0,-1.2921419295432437
-16.0,-1.273925736602917
-15.0,-1.2469713373871691
-14.0,-1.2079505640649246
-13.0,-1.1787863461387507
-12.0,-1.1374957055116415
-11.0,-1.0949841166237284
-10.0,-1.0222813997548503
-9.0,-0.9011654782726743
-8.0,-0.7480547502264838
-7.0,-0.6711751225075241
-6.0,-0.5849227846389388
-5.0,-0.49737350598521973
-3.0,-0.3254418806208594
-2.0,-0.21858582204340998
-1.0,-0.10991390032631915
0.0,-4.5566632064786283e-14
1.0,0.10991394374053101
2.0,0.2185860286166924
3.0,0.32544241478335534
5.0,0.4973791647863857
6.0,0.5849361604388226
7.0,0.6712008902652379
8.0,0.7481087160476985
9.0,0.9013251953077498
10.0,1.022583298051108
11.0,1.0952369887184117
12.0,1.1380005432258675
13.0,1.1795161941584824
14.0,1.2091935799219289
15.0,1.2485778743729194
16.0,1.2759295411659228
17.0,1.2946136061357192
18.0,1.2981373442140502
19.0,1.2833522575402765
20.0,1.2422675952879096
21.0,1.1702599389218034
22.0,1.0783594578427147
25.0,0.6051139160182215
27.0,0.6391090740817752
28.0,0.6576610433454929
29.0,0.6711465671691196
30.0,0.6864499768852371
