alpha,cl
-27.0,-0.9117769574933595
-26.0,-0.8837721207334259
-25.0,-1.0235802243485312
-24.0,-1.112833629146595
-23.0,-1.2766402947008553
-22.0,-1.3900334278803081
-21.0,-1.444210452020435
-20.0,-1.4628357537969638
-19.0,-1.4631238252427825
-18.0,-1.4503798162480377
-17.0,-1.4253299961927115
-16.0,-1.3880526844440013
-15.0,-1.34468338008285
-14.0,-1.3085989209713271
-13.0,-1.2574236290344674
-12.0,-1.2063983218813565
-11.0,-1.1265292847354653
-10.0,-1.004243497779383
-9.0,-0.8564185544423041
-8.0,-0.7800301910341858
-7.0,-0.6916080511622202
-6.0,-0.5975341870834132
-5.0,-0.500841475432353
-4.0,-0.40848705908241506
-3.0,-0.32528836351733265
-2.0,-0.21966398097551748
-1.0,-0.11050766295033719
0.0,-9.361825550890934e-14
1.0,0.11050768333786003
2.0,0.21966406925796841
3.0,0.32528864816826575
4.0,0.408488645656954
5.0,0.5008456889564278
6.0,0.5975425942100941
7.0,0.6916237289030771
8.0,0.7800597895585795
9.0,0.856492109827356
10.0,1.0044253912527603
11.0,1.126883675313583
12.0,1.206707346226004
13.0,1.2580218591915147
14.0,1.3094985159937997
15.0,1.3457782055957157
16.0,1.3898374671146845
17.0,1.4274731659555178
18.0,1.4530198932693006
19.0,1.4661960198637793
20.0,1.4664175693807697
21.0,1.4482614381289511
22.0,1.394695223239752
23.0,1.2812021995971394
24.0,1.115617622127077
25.0,1.0257372960611957
26.0,0.886269070380254
27.0,0.914399175902873
