alpha,cl
-30.0,-0.9837767130479786
-29.0,-0.9575517081337431
-27.0,-0.6434877288022163
-26.0,-0.6237495644044778
-22.0,-1.0598118018534142
-21.0,-1.1537680192608426
-20.0,-1.2497079686261396
-19.0,-1.3168452330832066
-18.0,-1.3418934859225444
-17.0,-1.3359970796121212
-16.0,-1.3117209968635177
-15.0,-1.2798536406694077
-14.0,-1.2393065768939906
-13.0,-1.191346325520274
-12.0,-1.148379938289415
-11.0,-1.1155190477460328
-10.0,-1.0236141857158163
-9.0,-0.8862170656660051
-8.0,-0.756194354352386
-7.0,-0.6762467609727819
-6.0,-0.5877704506888647
-5.0,-0.49731270960370083
-4.0,-0.41715057816581586
-3.0,-0.32602814309932454
-2.0,-0.21897962200844176
-1.0,-0.10996994507471501
0.0,-1.821503017862547e-14
1.0,0.10996998647688347
2.0,0.21897979565121065
3.0,0.3260286182712503
4.0,0.4171519633443013
5.0,0.49731830091020046
6.0,0.5877824139624843
7.0,0.6762696249505826
8.0,0.7562391483621141
9.0,0.8863535939737693
10.0,1.0238945689056793
11.0,1.115749704841409
12.0,1.1488144516803034
13.0,1.1921476168758054
14.0,1.2404335261863848
15.0,1.281355958198917
16.0,1.3136831746920812
17.0,1.3383319602285773
18.0,1.344481257028471
19.0,1.319281963240657
20.0,1.2513446325390312
21.0,1.1546195199310703
22.0,1.0628820438455557
26.0,0.6226980004767947
27.0,0.642346484229765
29.0,0.9605850803750529
30.0,0.9869523458079553
