alpha,cl
-28.0,-0.9344404630527011
-27.0,-0.9101192955785607
-26.0,-0.8816262525415793
-25.0,-0.9971391867182534
-24.0,-1.0818614517348386
-23.0,-1.2277826612025298
-22.0,-1.354465499765738
-21.0,-1.4168093918829185
-20.0,-1.4403728687118753
-19.0,-1.4449333922906247
-18.0,-1.4350476191358739
-17.0,-1.4109242570066054
-16.0,-1.3748832344612814
-15.0,-1.3455857356472294
-14.0,-1.3039997537970502
-13.0,-1.2515218775924264
-12.0,-1.1994766175959495
-11.0,-1.1276370835663878
-10.0,-1.011020959849432
-9.0,-0.8509174303066654
-8.0,-0.7778002784488186
-7.0,-0.690003486844508
-6.0,-0.5962557125780311
-5.0,-0.5004783620397253
-4.0,-0.4091486862856805
-3.0,-0.32560600893898434
-2.0,-0.21963020147054993
-1.0,-0.11057641647104119
0.0,-7.352018299711105e-14
1.0,0.11057643624527021
2.0,0.219630300077459
3.0,0.3256062999985529
4.0,0.40915021719075134
5.0,0.5004827090192259
6.0,0.5962645905866877
7.0,0.6900198318154539
8.0,0.7778316457528736
9.0,0.8510118502800474
10.0,1.0112045065008153
11.0,1.1280010908469817
12.0,1.1997977603790901
13.0,1.2521532354093698
14.0,1.3049183137079325
15.0,1.3467765876614752
16.0,1.376758259852022
17.0,1.4131925839875108
18.0,1.4377257753246124
19.0,1.4480197356005222
20.0,1.4440754181633424
21.0,1.421137392447242
22.0,1.3596217605584442
23.0,1.2319828126045993
24.0,1.084489501554246
25.0,0.9993294768694906
27.0,0.9127611062316214
28.0,0.6633715615083139
29.0,0.6762945151527455
30.0,0.6911616007630176
