alpha,cl
-28.0,-0.9345554710559572
-27.0,-0.9109232198628816
-25.0,-1.0060373317403695
-24.0,-1.0933917006404161
-23.0,-1.2525676797068117
-22.0,-1.3726595457704753
-21.0,-1.4302856221075975
-20.0,-1.4520963657776484
-19.0,-1.454074350753241
-18.0,-1.4428796786100826
-17.0,-1.418479345229562
-16.0,-1.381752914860937
-15.0,-1.3457260136330786
-14.0,-1.3065232176606087
-13.0,-1.254621992845386
-12.0,-1.202969855025188
-11.0,-1.1270760704419374
-10.0,-1.0077775636965693
-9.0,-0.8537383793567872
-8.0,-0.7789112589154443
-7.0,-0.6908644380221559
-6.0,-0.5969004258003285
-5.0,-0.5006340570612301
-4.0,-0.4085697060424654
-3.0,-0.32553596996099016
-2.0,-0.21966151576449355
-1.0,-0.11060461094295543
0.0,-8.279921887011099e-14
1.0,0.11060462999559177
2.0,0.2196616089049075
3.0,0.32553625862967817
4.0,0.4085713051663741
5.0,0.5006383046145942
6.0,0.5969090560352189
7.0,0.6908803918442616
8.0,0.7789417149813461
9.0,0.8538229958212193
10.0,1.007958082314228
11.0,1.1274351436032046
12.0,1.203285413993748
13.0,1.2552381166679363
14.0,1.3074325832817544
15.0,1.3468756692483208
16.0,1.3835373938376592
17.0,1.420720822287414
18.0,1.4454852166387704
19.0,1.457216154372501
20.0,1.4559294565417344
21.0,1.4345812390846597
22.0,1.37768956618166
23.0,1.256987711580865
24.0,1.0960385296397954
25.0,1.0081493939173714
27.0,0.9135557844894482
28.0,0.9373371771455006
