alpha,cl
-27.0,-0.9026628292370147
-22.0,-1.0796171999912938
-21.0,-1.1768654710253648
-20.0,-1.2606331676383586
-19.0,-1.3124997199836987
-18.0,-1.329103255209134
-17.0,-1.3225536724094733
-16.0,-1.2998902445203881
-15.0,-1.2700725161446924
-14.0,-1.2302172665976214
-13.0,-1.182367343949149
-12.0,-1.1470017875736485
-11.0,-1.109328710459632
-10.0,-1.02319853406868
-9.0,-0.8920586364885005
-8.0,-0.7537430282037549
-7.0,-0.6749156610348224
-6.0,-0.5868184921320407
-5.0,-0.4974120562562569
-4.0,-0.4185944632049798
-3.0,-0.3260083452892709
-2.0,-0.2185336546607451
-1.0,-0.11010131711443219
0.0,-2.8000605306610638e-14
1.0,0.11010136015594602
2.0,0.21853384230864611
3.0,0.326008851821161
4.0,0.41859583696650937
5.0,0.4974175537410337
6.0,0.5868307691364999
7.0,0.6749394071247498
8.0,0.7537899376572142
9.0,0.8922032585335676
10.0,1.0234916565378107
11.0,1.1095651527130392
12.0,1.1474574757977687
13.0,1.183213661009377
14.0,1.231379148862647
15.0,1.2715810678921773
16.0,1.3018660019964132
17.0,1.3250026229112841
18.0,1.331904251156605
19.0,1.3153418568657376
20.0,1.263177047894996
21.0,1.1788641687509536
22.0,1.0809215165108887
29.0,0.9601895791490085
30.0,0.9866540195393254
