alpha,cd
-30.0,0.3248667431668841
-29.0,0.3121303825006539
-28.0,0.29795845149159317
-27.0,0.2834212496266519
-26.0,0.2708264454777179
-25.0,0.25558376389251247
-24.0,0.24425419910329133
-23.0,0.22934951736747333
-22.0,0.2187835531530936
-21.0,0.20452864620061362
-20.0,0.1943094826567643
-19.0,0.18098695787611366
-17.0,0.15779194901973134
-16.0,0.08111989963391486
-15.0,0.060905987919119844
-14.0,0.04655851435024998
-13.0,0.038599894218957376
-12.0,0.03229089712021412
-11.0,0.027467644317904834
-10.0,0.023205253769473543
-9.0,0.020326475174540344
-8.0,0.017971654773059408
-7.0,0.01487232607747212
-6.0,0.011374537248805834
-5.0,0.008921677147826268
-4.0,0.008760722856388254
-3.0,0.008791107909867826
-2.0,0.008823551627372639
-1.0,0.008728401358806629
0.0,0.00870338349410482
1.0,0.008728391001722104
2.0,0.008823529764339602
3.0,0.008791072479212396
4.0,0.008760656247164614
5.0,0.008921555638040719
6.0,0.011374649735012501
7.0,0.01487152375222106
8.0,0.017970390710204242
9.0,0.02032341837005358
10.0,0.023201277702852602
11.0,0.027463824652317167
12.0,0.03229054846468532
13.0,0.03859920818892307
14.0,0.046576294016829806
15.0,0.060973270871987645
16.0,0.08122019405751088
17.0,0.17209320554917973
18.0,0.1931709533167892
19.0,0.2033012405277972
20.0,0.22160107046181673
21.0,0.2040986841068158
22.0,0.2183116988641111
23.0,0.22885193127326306
24.0,0.2437083506536441
25.0,0.2550034385579132
26.0,0.2701850580691787
27.0,0.2827341636329496
28.0,0.297190103714396
29.0,0.3113058359660517
30.0,0.3239743598841188
