alpha,cd
-30.0,0.3402314855111692
-27.0,0.30582228930395117
-23.0,0.18964196455018806
-22.0,0.14780774187534668
-21.0,0.11515622629253522
-20.0,0.08928448596462571
-19.0,0.0664298647009805
-18.0,0.04989803316291631
-17.0,0.03965742023379349
-16.0,0.03273152999053821
-15.0,0.027111433181938746
-14.0,0.02266265709787664
-13.0,0.019287984583425666
-12.0,0.016841963114498613
-11.0,0.01455761676644574
-10.0,0.012892134547819895
-9.0,0.01121145088994164
-7.0,0.00949387439213839
-6.0,0.008774713274862758
-5.0,0.00790738115867376
-4.0,0.006401137754145066
-3.0,0.005284159434501479
-2.0,0.005075435678035393
-1.0,0.004955301792508982
0.0,0.004932156161804896
1.0,0.004955294729832788
2.0,0.005075421238433207
3.0,0.0052841359433957345
4.0,0.006401112414450434
5.0,0.007907315654380496
6.0,0.008774589002634526
7.0,0.009493704931227217
9.0,0.011211230540014544
10.0,0.01289161019507537
11.0,0.014555877840405896
12.0,0.01684061516653523
13.0,0.019276645330231764
14.0,0.022642535003349184
15.0,0.0270787314544247
16.0,0.03267796017169441
17.0,0.03958143947174911
18.0,0.049833990036469863
19.0,0.06647731967914765
20.0,0.08904987025758511
21.0,0.11492581067001593
22.0,0.14783691712070215
23.0,0.19009559444720012
26.0,0.2990548636369765
27.0,0.30813900506424896
29.0,0.3126856967489871
