alpha,cd
-27.0,0.29948729124288204
-25.0,0.2092637562269491
-24.0,0.16262077147507184
-23.0,0.11660283631314669
-22.0,0.0878281756760837
-21.0,0.06884747683084959
-20.0,0.055402801350410945
-19.0,0.045274617803950694
-18.0,0.03712256813153085
-17.0,0.030701456086720747
-16.0,0.025705870191037733
-15.0,0.021981843616355398
-14.0,0.01846696493737423
-13.0,0.015648590015202225
-12.0,0.013910611038530304
-11.0,0.012454324360862622
-10.0,0.011006905094582266
-9.0,0.0099739014821007
-8.0,0.009338288299223655
-7.0,0.008688386897477715
-6.0,0.008053636677511843
-5.0,0.0074215123666841005
-4.0,0.006536952380859525
-3.0,0.005092501222323236
-2.0,0.004632276926316746
-1.0,0.004470731804832735
0.0,0.004439403501901233
1.0,0.004470725891510073
2.0,0.004632264255355096
3.0,0.005092480167063496
4.0,0.0065369121538405095
5.0,0.007421443422109619
6.0,0.008053535546976822
7.0,0.00868822959823218
8.0,0.00933805308375099
9.0,0.0099735179443938
10.0,0.01100644426162544
11.0,0.012454298497378924
12.0,0.01390822683163079
13.0,0.0156437407043274
14.0,0.01845844967722811
15.0,0.021954007914701874
16.0,0.025664376522097288
17.0,0.030644373384441915
18.0,0.037031046674453616
19.0,0.04515694983420272
20.0,0.055221701310683775
21.0,0.06862867617325011
22.0,0.0875910878076092
23.0,0.11644661030091771
24.0,0.16276564737697088
25.0,0.20996846233264674
26.0,0.29099031531781455
27.0,0.3016411006697415
28.0,0.32210819235228155
29.0,0.31301929044474003
30.0,0.3252857041763209
