alpha,cd
-29.0,0.32971744726352414
-28.0,0.3209010677908843
-27.0,0.30785131894773987
-26.0,0.2962548946499425
-25.0,0.2774346803136436
-23.0,0.16369380697321176
-22.0,0.12488836127561241
-21.0,0.094380276025933
-20.0,0.07353219753165817
-19.0,0.0586800315053594
-18.0,0.04760217451084
-17.0,0.03886023645207505
-16.0,0.02950579866925686
-15.0,0.024346935244051435
-14.0,0.02053625816325956
-13.0,0.017619799094843642
-12.0,0.015531389253188642
-11.0,0.014073627274477302
-10.0,0.012134103006744772
-9.0,0.01057559541977106
-8.0,0.009909008141665626
-7.0,0.009188702922811279
-6.0,0.008494982033946916
-5.0,0.007756423450320444
-3.0,0.005147783004784067
-2.0,0.004893302049882169
-1.0,0.004759360151985052
0.0,0.004698340910337021
1.0,0.0047593535491676445
2.0,0.004893288053249762
3.0,0.005147760315423003
5.0,0.0077563628501556015
6.0,0.008494873724501667
7.0,0.009188517180610221
8.0,0.009908702871202713
9.0,0.01057565936091619
10.0,0.012133588330905467
11.0,0.014073069732669965
12.0,0.015527384215527113
13.0,0.017611640480034985
14.0,0.02051950521585749
15.0,0.024318425913281382
16.0,0.02947183252543907
17.0,0.038885566861066874
18.0,0.047485209206843786
19.0,0.058523771489344706
20.0,0.07334278227675567
21.0,0.09413005385674232
22.0,0.12463439663555251
23.0,0.16382817101599417
