alpha,cd
-29.0,0.331026123903438
-28.0,0.31678170398835775
-27.0,0.29909262531218433
-25.0,0.20625988240283408
-24.0,0.16076814450307275
-23.0,0.1152788367779424
-22.0,0.0865193595386671
-21.0,0.06770315237018755
-20.0,0.054433526003585524
-19.0,0.044604683238540326
-18.0,0.03658306372619193
-17.0,0.030297213630691194
-16.0,0.025354360252861863
-15.0,0.021675239297119658
-14.0,0.018476358456711365
-13.0,0.015575794043468668
-12.0,0.013829796746953992
-11.0,0.012367024576308778
-10.0,0.010906571345689805
-9.0,0.009942149016721772
-8.0,0.009302145130874974
-7.0,0.008656280715138607
-6.0,0.008026551933972526
-5.0,0.0073935107161088994
-4.0,0.006536331285676734
-3.0,0.005118097608702395
-2.0,0.004614708602685179
-1.0,0.0044496531543618345
0.0,0.004413323135199216
1.0,0.004449647275138322
2.0,0.004614696046830719
3.0,0.005118076837951402
4.0,0.00653629471636658
5.0,0.007393442941018478
6.0,0.008026451045225496
7.0,0.008656121853822205
8.0,0.00930191153029985
9.0,0.009941768027504808
10.0,0.010906109599433748
11.0,0.012366995371933824
12.0,0.013827506647037918
13.0,0.015571138886132244
14.0,0.018468949796898962
15.0,0.02164980932369608
16.0,0.025313471221350248
17.0,0.03023881117452106
18.0,0.03649827454002245
19.0,0.044480789627231135
20.0,0.05426296202278811
21.0,0.0675067360552591
22.0,0.08630080505456694
23.0,0.11513183353944843
24.0,0.16092420206259653
25.0,0.20696875666248296
29.0,0.33424538758973454
30.0,0.3426682669940143
