alpha,cd
-30.0,0.3359647981963239
-29.0,0.3267234197536774
-28.0,0.2965910174426467
-27.0,0.28375299785359537
-26.0,0.2708120830865444
-25.0,0.25814498542522546
-24.0,0.2463939936499693
-23.0,0.2337128692364816
-22.0,0.22177849595084
-21.0,0.2394446391644082
-20.0,0.22857361358151843
-19.0,0.21528388978196852
-18.0,0.20207884507642845
-17.0,0.18892007768746766
-16.0,0.17687198098542598
-15.0,0.1469550103023484
-14.0,0.13736418450726495
-13.0,0.08748647544388076
-12.0,0.0611450849294148
-11.0,0.05697039083679229
-10.0,0.044921208798972254
-9.0,0.035681003445175746
-8.0,0.029110907269601218
-7.0,0.02483250575835317
-6.0,0.021670654356640676
-5.0,0.019311523031768037
-4.0,0.02248304132995749
-3.0,0.02488037056506798
-2.0,0.024751276244949473
-1.0,0.024503038174649647
0.0,0.0239440000601288
1.0,0.02450181149450672
2.0,0.024746493783311858
3.0,0.024877062452673817
4.0,0.02247886694693512
5.0,0.019304802301190464
6.0,0.021662293685803267
7.0,0.024825892626834344
8.0,0.02910702275005518
9.0,0.03567902821785567
10.0,0.04492117625608487
11.0,0.056986457177596726
12.0,0.061048348337995474
13.0,0.08733086542035445
14.0,0.137028507799145
15.0,0.14662122132792216
16.0,0.15669357109840504
17.0,0.16679339173750463
19.0,0.21575257156199992
20.0,0.2293625692860275
21.0,0.2402795929011506
22.0,0.22128048153498223
23.0,0.23319192688320503
24.0,0.2457975899386338
25.0,0.25754063522802073
26.0,0.27014545587131567
27.0,0.2830513587081349
28.0,0.2958305014274471
30.0,0.32270188458241994
