alpha,cd
-27.0,0.30786472831913964
-22.0,0.1490020775997165
-21.0,0.11514994042641176
-20.0,0.08667859562075893
-19.0,0.06603944317041487
-18.0,0.052082777549272805
-17.0,0.042093267427762066
-16.0,0.034700543883346396
-15.0,0.02861271008133238
-14.0,0.023884260149212362
-13.0,0.020320773355551717
-12.0,0.016853401832678347
-11.0,0.014885662840283123
-10.0,0.013294370242814225
-9.0,0.011535302626136916
-8.0,0.010308658265468135
-7.0,0.009627427682434405
-6.0,0.008879369070807101
-5.0,0.007957213442491201
-4.0,0.006313593223552721
-3.0,0.00536706622918013
-2.0,0.00516470686134026
-1.0,0.005043142661728982
0.0,0.005009558461758817
1.0,0.005043135563672686
2.0,0.005164691764165147
3.0,0.005367042183447355
4.0,0.0063135687465449486
5.0,0.007957159782532683
6.0,0.008879262993611674
7.0,0.00962725977173933
8.0,0.010308344480537286
9.0,0.01153503602998901
10.0,0.013293917498095607
11.0,0.014883417730523048
12.0,0.01684958787544479
13.0,0.020307346921047045
14.0,0.023861362258461624
15.0,0.02857815852252994
16.0,0.034645664890358564
17.0,0.0420083167414363
18.0,0.051976016247003216
19.0,0.06595196505940466
20.0,0.08667021405839646
21.0,0.11530593730160651
22.0,0.1494198901404089
29.0,0.33584646614147684
30.0,0.3452754064083512
