alpha,cd
-26.0,0.2351603657118689
-25.0,0.20519373270023006
-24.0,0.15800356797169604
-22.0,0.08490362928987037
-21.0,0.06391442356028383
-20.0,0.0502726727597819
-19.0,0.04071144579346033
-18.0,0.03364865954928451
-17.0,0.02795089045670118
-16.0,0.02344344746136901
-15.0,0.0199996414902773
-14.0,0.0173278502817953
-13.0,0.01527503883758171
-12.0,0.013444845688488073
-11.0,0.011846532910137103
-10.0,0.01028651170816281
-9.0,0.009736616357230091
-8.0,0.009100355920592442
-7.0,0.00843062107310945
-6.0,0.00785181309005414
-5.0,0.007260989850928061
-4.0,0.006487694247782888
-3.0,0.005248144614189671
-2.0,0.004517161556237597
-1.0,0.00436375113567154
0.0,0.004323312331505593
1.0,0.004363745462632941
2.0,0.004517149611468783
3.0,0.005248123581691154
4.0,0.006487653648006064
5.0,0.007260921572674259
6.0,0.007851707849746018
7.0,0.008430462186172275
8.0,0.009100138311126254
9.0,0.00973627978437434
10.0,0.01028593299022275
11.0,0.0118463665139032
12.0,0.013444862774974524
13.0,0.015269927328373028
14.0,0.017316473045404866
15.0,0.0199774056183174
16.0,0.023411226518273598
17.0,0.027896460611477977
18.0,0.03357303644766847
19.0,0.04060920241562577
20.0,0.050153108526751866
21.0,0.06381458177429962
22.0,0.08489966727853476
23.0,0.11628721328978121
24.0,0.15875557364588913
25.0,0.2057291261746736
26.0,0.23613461416093728
29.0,0.32677546379339134
