alpha,cd
-29.0,0.3260621768412727
-28.0,0.31552842839223794
-27.0,0.2984361511673919
-25.0,0.20529761199481608
-24.0,0.15677182148513064
-23.0,0.1135045553933465
-22.0,0.08505015712031817
-21.0,0.06613073506554622
-20.0,0.05295567420246012
-19.0,0.043276539614269645
-18.0,0.03565693075079102
-17.0,0.029524383618755538
-16.0,0.02473083915505218
-15.0,0.021127060402443647
-14.0,0.018242151891741117
-13.0,0.015461896302189342
-12.0,0.013688687617127767
-11.0,0.012202535971748057
-10.0,0.010714960493343506
-9.0,0.009877758084318636
-8.0,0.009239282824143406
-7.0,0.008592154294710427
-6.0,0.007977826821684197
-5.0,0.007346255399524242
-4.0,0.006529351831292309
-3.0,0.005159886617469848
-2.0,0.004575365405315288
-1.0,0.004415164023767083
0.0,0.004371442944053329
1.0,0.004415158199999417
2.0,0.004575353167707905
3.0,0.005159865658371453
4.0,0.006529311329579062
5.0,0.007346190230666694
6.0,0.007977724436030642
7.0,0.008591984447845423
8.0,0.009239053744830103
9.0,0.0098773957320652
10.0,0.010714480558146874
11.0,0.012202489760732417
12.0,0.013686634814780971
13.0,0.015457673594596173
14.0,0.018228805046164785
15.0,0.021101931529480658
16.0,0.024694940800658788
17.0,0.029465687748242233
18.0,0.03557513882243948
19.0,0.04315696923120187
20.0,0.05280421630583729
21.0,0.06596189444047855
22.0,0.0849037835439023
23.0,0.11344847129268532
24.0,0.15697193994698644
25.0,0.20603160644506782
27.0,0.30055752236845484
29.0,0.32916129155404
