alpha,cd
-30.0,0.32684904387554764
-29.0,0.3126468602192963
-28.0,0.29690197081266645
-27.0,0.284637662768092
-25.0,0.25685260678845084
-23.0,0.23042557936310826
-21.0,0.20545112213517278
-20.0,0.1902923545977726
-19.0,0.1814175939841225
-18.0,0.1659217748073013
-17.0,0.15728632733985534
-16.0,0.07182959742878008
-15.0,0.053537449940486814
-14.0,0.04275879350477542
-13.0,0.03543568927931513
-12.0,0.03000616670999046
-11.0,0.024922135317985445
-10.0,0.021657189777935158
-9.0,0.018781157514438568
-8.0,0.01653911106564802
-7.0,0.013626377745574632
-6.0,0.01087520533285875
-5.0,0.008297045745953937
-4.0,0.00804286991964573
-3.0,0.00797604437301675
-2.0,0.007984388624055854
-1.0,0.007907932232762876
0.0,0.007876020451360075
1.0,0.0079079230769373
2.0,0.007984371444943064
3.0,0.007976013110694373
4.0,0.008042818701576242
5.0,0.008296957695876891
6.0,0.010875286117219088
7.0,0.013626252697207132
8.0,0.016537679718550195
9.0,0.018779551966944447
10.0,0.02165257465438919
11.0,0.024915390213031647
12.0,0.02999956111216626
13.0,0.035431069918445184
14.0,0.04275300624588916
15.0,0.05352727801854372
16.0,0.07182446854594658
17.0,0.17386256159808652
18.0,0.19239023593969828
19.0,0.20526854269485875
20.0,0.222104567187576
21.0,0.23331237442656136
22.0,0.24933061986452626
23.0,0.2299290525053023
25.0,0.2562708169489342
27.0,0.2839444792823575
28.0,0.29615684514533464
29.0,0.31180927636977296
30.0,0.32594647567889534
