alpha,cd
-29.0,0.31312728366998993
-28.0,0.3002219490331823
-26.0,0.2705711465690553
-24.0,0.26966501136162446
-23.0,0.26034667757202395
-21.0,0.1478769649643211
-20.0,0.11155677376447184
-19.0,0.08639297333469027
-18.0,0.0681501200841584
-17.0,0.055359336675242614
-16.0,0.042344103646412105
-15.0,0.033998108335013225
-14.0,0.028081592537699294
-13.0,0.02351278841704505
-12.0,0.019980458159595003
-11.0,0.01729966035190306
-10.0,0.01512871265726884
-9.0,0.013279603614731999
-8.0,0.011320405644648849
-7.0,0.010276145059017656
-6.0,0.009439668134130422
-5.0,0.008189035994142774
-4.0,0.006156250611270433
-3.0,0.005813136800929765
-2.0,0.005657294205393434
-1.0,0.005580113963814051
0.0,0.005545605243299887
1.0,0.005580106019670972
2.0,0.005657278182570571
3.0,0.005813110638678206
4.0,0.006156212062805417
5.0,0.008188987935256225
6.0,0.009439544031150267
7.0,0.01027596966595901
8.0,0.011320315617029493
9.0,0.013278676503657534
10.0,0.015128504554374547
11.0,0.017299127650429937
12.0,0.019971787304007695
13.0,0.023495730400091563
14.0,0.028055092501072586
15.0,0.03396064836148981
16.0,0.04231636674562511
17.0,0.05525834096719772
18.0,0.06804221155558361
19.0,0.08628435673631019
20.0,0.11151083486466687
21.0,0.14809285997750818
23.0,0.2615167133051516
24.0,0.2710171133262585
26.0,0.26994727521785444
29.0,0.3122906360161191
