alpha,cd
-30.0,0.32672764865182075
-29.0,0.3142384094005135
-28.0,0.3196035944143438
-27.0,0.2999403013388892
-24.0,0.16663285103905465
-23.0,0.11880860159673742
-22.0,0.08918325748271287
-21.0,0.0699956360251454
-20.0,0.0563633822950708
-19.0,0.04599006626063621
-18.0,0.03768839081199367
-17.0,0.031133382884889513
-16.0,0.02607438337444791
-15.0,0.022313432134602542
-14.0,0.01848799907249645
-13.0,0.015733177428619866
-12.0,0.013998387094811125
-11.0,0.012538678893680771
-10.0,0.011109541924893648
-9.0,0.01001200430747849
-8.0,0.009377224910909776
-7.0,0.008721914186093702
-6.0,0.00808297563361322
-4.0,0.006546553567219358
-3.0,0.005083713209894041
-2.0,0.004651291087500083
-1.0,0.00449443700655472
0.0,0.004451637514299322
1.0,0.004494431055117494
2.0,0.00465127831251365
3.0,0.005083692448171773
4.0,0.0065465127114355615
6.0,0.008082873403002323
7.0,0.008721757132457389
8.0,0.009376987512083766
9.0,0.010011617248793568
10.0,0.011109071738962868
11.0,0.012538469560095642
12.0,0.013995876979407452
13.0,0.01572813294148136
14.0,0.01847864586006594
15.0,0.02228476949751727
16.0,0.026033313509861315
17.0,0.03107151294436215
18.0,0.03759980649956273
19.0,0.04585928092444125
20.0,0.05619749593968315
21.0,0.0697977018827357
22.0,0.08896024663940034
23.0,0.11854640140528798
24.0,0.16679580647403586
25.0,0.21087041749935362
30.0,0.3442676741639905
