alpha,xsep
-29.0,0.9940340577601507
-28.0,0.9940340577601507
-27.0,1.0
-26.0,1.0
-25.0,0.9940340577601507
-21.0,0.9940340577601507
-20.0,0.9940340577601507
-19.0,1.0
-18.0,1.0
-17.0,0.9940340577601507
-16.0,0.9940340577601507
-15.0,0.9940340577601507
-14.0,0.9940340577601507
-13.0,0.9940340577601507
-12.0,0.9940340577601507
-11.0,0.9940340577601507
-10.0,0.9940340577601507
-9.0,0.9940340577601507
-8.0,0.9940340577601507
-7.0,0.9940340577601507
-6.0,0.9600770588612567
-5.0,0.9940340577601507
-4.0,1.0
-3.0,1.0
-2.0,1.0
-1.0,1.0
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,0.9841477056361863
16.0,0.9298907618967442
17.0,0.8647460789570158
18.0,0.7822465579689318
19.0,0.7001945835196449
20.0,0.6356423252188991
21.0,0.5716190943361755
25.0,0.5080654115498184
26.0,0.42982435565317584
27.0,0.32183517138741446
28.0,0.2129094613744568
29.0,0.10853325300865592
30.0,0.10853325300865592
