alpha,xsep
-30.0,2.8847427116899713e-5
-29.0,2.8847427116899713e-5
-28.0,2.8847427116899713e-5
-26.0,2.8847427116901123e-5
-25.0,2.8847427116901123e-5
-23.0,2.8847427116901123e-5
-22.0,0.002327272313780489
-21.0,0.09479254815606108
-20.0,0.18233339051208716
-19.0,0.30620797335443567
-18.0,0.4144502150445044
-17.0,0.47657770543996814
-16.0,0.5556698504651154
-15.0,0.6517255189393956
-14.0,0.7164640349295974
-13.0,0.7822465579689316
-12.0,0.8483068107560269
-11.0,0.9136297808963584
-10.0,0.9729070630031422
-9.0,1.0
-8.0,1.0
-7.0,1.0
-6.0,1.0
-5.0,1.0
-4.0,1.0
-3.0,1.0
-2.0,1.0
-1.0,1.0
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,0.9940340577601507
15.0,0.9729070630031422
16.0,0.9940340577601507
17.0,0.9940340577601507
18.0,0.9940340577601507
19.0,0.9940340577601507
20.0,0.9940340577601507
21.0,0.9940340577601507
22.0,0.9940340577601507
23.0,0.9940340577601507
25.0,0.9940340577601507
26.0,0.9940340577601507
