alpha,xsep
-30.0,2.8847427116899713e-5
-29.0,2.8847427116899713e-5
-27.0,2.8847427116901123e-5
-26.0,2.8847427116901123e-5
-25.0,2.8847427116901123e-5
-24.0,0.00025552309741935905
-22.0,0.00025552309741935905
-20.0,0.000705969547724714
-19.0,0.000705969547724714
-18.0,0.09479254815606108
-17.0,0.24381969714401192
-16.0,0.36847980441894673
-15.0,0.47657770543996814
-14.0,0.5397527237307269
-13.0,0.6195942885526776
-12.0,0.6839945293903021
-11.0,0.7492553503377615
-10.0,0.7987526573775752
-9.0,0.8810767866131952
-8.0,0.9729070630031422
-7.0,1.0
-6.0,1.0
-5.0,1.0
-4.0,1.0
-3.0,1.0
-2.0,1.0
-1.0,1.0
0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,0.9600770588612568
13.0,0.9729070630031422
14.0,0.9940340577601507
15.0,0.9940340577601507
16.0,0.9940340577601507
17.0,0.9940340577601507
18.0,0.9940340577601507
19.0,0.9940340577601507
20.0,0.9940340577601507
22.0,0.9940340577601507
25.0,0.9940340577601507
26.0,0.9940340577601507
27.0,0.9940340577601507
30.0,1.0
