alpha,cm
-29.0,0.11209226855249325
-28.0,0.10214481165411643
-27.0,0.09151322465247165
-25.0,0.039582940573228934
-24.0,0.009720174152117456
-23.0,-0.016789492884046617
-22.0,-0.030846020837126734
-21.0,-0.0380254769226076
-20.0,-0.04152115178964371
-19.0,-0.042787319185554604
-18.0,-0.042434096132983164
-17.0,-0.040666762330060426
-16.0,-0.03794243714104742
-15.0,-0.03463331211223649
-14.0,-0.029887417802754192
-13.0,-0.022440245497736037
-12.0,-0.012544415221967847
-11.0,-0.011170586477815986
-10.0,-0.02070361033810748
-9.0,-0.023905921826307137
-8.0,-0.0184087271415582
-7.0,-0.014762367421669892
-6.0,-0.011937215625224469
-5.0,-0.009452963041662953
-4.0,-0.006521260473127552
-3.0,-0.0019261932268437383
-2.0,-0.0003209175918223393
-1.0,-9.746706061310222e-5
0.0,1.1261797727456899e-14
1.0,9.746546114083864e-5
2.0,0.000320908957025664
3.0,0.0019261559249459236
4.0,0.006521024070018711
5.0,0.009452300892446603
6.0,0.011935917130102046
7.0,0.014759889494150557
8.0,0.01840405771520348
9.0,0.023896647286662145
10.0,0.020670287222384467
11.0,0.011090395426171604
12.0,0.012491824550946246
13.0,0.02233993222118709
14.0,0.029745559265475074
15.0,0.03443392703828592
16.0,0.03770260345646642
17.0,0.040385735321776556
18.0,0.042117347765052215
19.0,0.04244160491919182
20.0,0.04115401284714004
21.0,0.0376353854270192
22.0,0.030441840468631215
23.0,0.01635084719453278
24.0,-0.010221764001757163
25.0,-0.04022010867576135
29.0,-0.11292681322883344
30.0,-0.12247387094611877
