alpha,cm
-28.0,0.10174065672724475
-27.0,0.09193897014661682
-26.0,0.08284037459192169
-24.0,0.027246393140043308
-23.0,0.00044464306744436107
-22.0,-0.021085966253857245
-21.0,-0.03278230627760103
-20.0,-0.039102603420071436
-19.0,-0.04238742110956841
-18.0,-0.04345237022632067
-17.0,-0.04280226455355333
-16.0,-0.040981919021855856
-15.0,-0.03635147996108181
-14.0,-0.031497210422899546
-13.0,-0.02558510427974047
-12.0,-0.017575595262200285
-11.0,-0.010388158952484712
-10.0,-0.012952706703598995
-9.0,-0.028192364832635496
-8.0,-0.020282928889154627
-7.0,-0.015909221700697994
-6.0,-0.012773744305285483
-5.0,-0.009912515800826445
-4.0,-0.006202040475671808
-3.0,-0.0012970821312058367
-2.0,-0.0004606456201533733
-1.0,-0.00011405699502136209
0.0,1.1287479289961617e-14
1.0,0.00011405346023383017
2.0,0.0004606274160567814
3.0,0.001297030172294996
4.0,0.006201783071695312
5.0,0.009911687555026978
6.0,0.012772055432439101
7.0,0.015906117372715012
8.0,0.020276988559041646
9.0,0.028170847132742927
10.0,0.01291286074269416
11.0,0.01031143931204984
12.0,0.017512202056519648
13.0,0.025473835128649584
14.0,0.0313412540046558
15.0,0.03615656376294026
16.0,0.04072385691674007
17.0,0.0425097065304249
18.0,0.043126611387915625
19.0,0.04203627396560014
20.0,0.03873306864015102
21.0,0.03243547904041141
22.0,0.020755654737784863
23.0,-0.0008474826520537085
24.0,-0.027786866771982853
26.0,-0.0835281504931382
27.0,-0.0926655630977057
30.0,-0.09733098219587687
