alpha,cm
-29.0,0.11098063063873728
-28.0,0.1016014812920169
-25.0,0.07233767159991511
-23.0,0.012326552052131656
-22.0,-0.009737939393513487
-21.0,-0.02606491721393412
-20.0,-0.03572139584200427
-19.0,-0.041003592423566985
-18.0,-0.043453767659935943
-17.0,-0.0435937988226
-16.0,-0.0412189160259855
-15.0,-0.0380514315806244
-14.0,-0.03383935964570946
-13.0,-0.028261525662839508
-12.0,-0.02102810308002967
-11.0,-0.009063731263327407
-9.0,-0.025855446159724935
-8.0,-0.021957295477167182
-7.0,-0.016913492741213905
-6.0,-0.013307833544719547
-5.0,-0.01021763197165817
-4.0,-0.005798429076759757
-3.0,-0.001266465353164974
-2.0,-0.0005500707315014987
-1.0,-9.680379663726209e-5
0.0,7.108580623035613e-15
1.0,9.679823739282975e-5
2.0,0.0005500467146285691
3.0,0.0012663993809082059
4.0,0.005798152896125567
5.0,0.010216715807067848
6.0,0.013305946982794133
7.0,0.01690983978467222
8.0,0.021950656403591916
9.0,0.02583162731178293
11.0,0.00898194506868339
12.0,0.020953247837156568
13.0,0.028143057614490735
14.0,0.03367807703124298
15.0,0.03784468372347367
16.0,0.04096975618070984
17.0,0.043311975793391334
18.0,0.04313443530707737
19.0,0.04066360988899034
20.0,0.035354834037677335
21.0,0.02569276317714707
22.0,0.009369439630665295
23.0,-0.012813280734424963
25.0,-0.07297431861245718
26.0,-0.08330139068237444
29.0,-0.08946110328576691
30.0,-0.09693900510114661
