alpha,cm
-27.0,0.09175874448789365
-26.0,0.08251005998534111
-25.0,0.04413050815997632
-24.0,0.018937315249819002
-23.0,-0.00979050753949348
-22.0,-0.026926124518029112
-21.0,-0.03592268604188858
-20.0,-0.04055337841076589
-19.0,-0.042767480014395114
-18.0,-0.0430539498983946
-17.0,-0.04180616759837038
-16.0,-0.03949910032064178
-15.0,-0.03615909732321456
-14.0,-0.03031857314937355
-13.0,-0.02385787178800497
-12.0,-0.015191650616163713
-11.0,-0.011314079007338962
-10.0,-0.01581724654373355
-9.0,-0.02579975748373213
-8.0,-0.019328831280019637
-7.0,-0.01527606884413611
-6.0,-0.012290786753204594
-5.0,-0.009762723809980611
-4.0,-0.006433468997400799
-3.0,-0.0013942728407395069
-2.0,-0.00041698935306350545
-1.0,-8.250737425333328e-5
0.0,1.821452505582133e-14
1.0,8.250428222256085e-5
2.0,0.00041697616544407
3.0,0.0013942282323834542
4.0,0.0064331983230849835
5.0,0.009761986644832521
6.0,0.01228929995823496
7.0,0.015273275468628836
8.0,0.01932354367768363
9.0,0.025785979938217317
10.0,0.015779885788293868
11.0,0.011241004836977226
12.0,0.01513526307156482
13.0,0.023752794129908352
14.0,0.03016944064363508
15.0,0.03597590420509712
16.0,0.03925217801404232
17.0,0.041519813766333145
18.0,0.04273670155801011
19.0,0.04242077869866957
20.0,0.040181839010746526
21.0,0.035535284749738015
22.0,0.026551376837048585
23.0,0.009421865244774431
24.0,-0.01943321702301828
25.0,-0.04472369966429534
26.0,-0.08318711861600023
27.0,-0.09248084971671071
