alpha,cm
-26.0,0.059133741302967655
-25.0,0.038423499608050735
-24.0,0.009519148307369656
-23.0,-0.017587730747724507
-22.0,-0.03098218444813596
-21.0,-0.038941747379402245
-20.0,-0.0419192037089022
-19.0,-0.042389201633109996
-18.0,-0.04131390515473053
-17.0,-0.0390502503562884
-16.0,-0.035929716946092816
-15.0,-0.03209280433991821
-14.0,-0.02730574015400694
-13.0,-0.021105274928835443
-12.0,-0.01037456514350556
-11.0,-0.011349480469307137
-10.0,-0.030154938879449023
-9.0,-0.02202131598212061
-8.0,-0.017375061390831018
-7.0,-0.013905455678724744
-6.0,-0.01135429133594228
-5.0,-0.009151693679250991
-4.0,-0.006630681179209249
-3.0,-0.002670631372025024
-2.0,-0.00036126912151552084
-1.0,-6.610162764328935e-5
0.0,8.075560000126464e-15
1.0,6.610117431247843e-5
2.0,0.00036126618990917807
3.0,0.0026705981578631966
4.0,0.006630470077288341
5.0,0.0091511372286822
6.0,0.011353179853043545
7.0,0.013903371044829945
8.0,0.01737112792647257
9.0,0.022013543383236894
10.0,0.030127982273302767
11.0,0.011285508765389156
12.0,0.010281010388484217
13.0,0.021007811110229393
14.0,0.027160268972571802
15.0,0.031903466533243816
16.0,0.03570095903881376
17.0,0.03877529647514146
18.0,0.04099832714099736
19.0,0.04204081232297941
20.0,0.04154418690192038
21.0,0.03851820294958112
22.0,0.03046413023512088
23.0,0.01726039983220241
24.0,-0.010242602262144235
25.0,-0.03895251028440964
26.0,-0.059736755961607595
27.0,-0.092043120998415
29.0,-0.11238951307579538
30.0,-0.12292384690505168
