alpha,cm
-25.0,0.039702367815461215
-24.0,0.006980153943746745
-23.0,-0.01756936362671013
-22.0,-0.031604435129171146
-21.0,-0.03874437450538058
-20.0,-0.041835480469030295
-19.0,-0.04262500112640231
-18.0,-0.04188025127088497
-17.0,-0.03982992334728266
-16.0,-0.03687524745818917
-15.0,-0.03326428487673774
-14.0,-0.028695222362111517
-13.0,-0.021854281748639653
-12.0,-0.010879239323087288
-11.0,-0.010976711894476408
-10.0,-0.025437280396707677
-9.0,-0.022828246912503306
-8.0,-0.017803619561424115
-7.0,-0.014252893777783594
-6.0,-0.011648003483717811
-5.0,-0.009332712691391624
-4.0,-0.006565662213551709
-3.0,-0.002338107655475702
-2.0,-0.0003548907137787929
-1.0,-8.32798372369494e-5
0.0,9.156810845125938e-15
1.0,8.327896976611719e-5
2.0,0.0003548847571882504
3.0,0.0023380725508223344
4.0,0.006565440040770602
5.0,0.009332126891590459
6.0,0.01164679950955674
7.0,0.014250578620244472
8.0,0.01779936315334769
9.0,0.022819812378223437
10.0,0.025408175559888342
11.0,0.010903509966697384
12.0,0.01082769735398139
13.0,0.021759045654112307
14.0,0.028545574739743552
15.0,0.03307015209326033
16.0,0.036638792043558535
17.0,0.03955123919860522
18.0,0.041564729943238926
19.0,0.04227730237413704
20.0,0.04146559696385651
21.0,0.03834793049620371
22.0,0.031148922143976243
23.0,0.017027886208747917
24.0,-0.007572339101723485
25.0,-0.04055202580511699
27.0,-0.09212829117606866
29.0,-0.11239720603889627
