alpha,cm
-30.0,0.1215871332007475
-27.0,0.09163974952367474
-25.0,0.04251221765141745
-24.0,0.014732417460967548
-23.0,-0.013754667213717514
-22.0,-0.028914619610409333
-21.0,-0.036957954081635006
-20.0,-0.04104539960821372
-19.0,-0.0428066022424717
-18.0,-0.04281975850603228
-17.0,-0.04133684794794761
-16.0,-0.03884070871770833
-15.0,-0.03579362693815319
-14.0,-0.03000662167882544
-13.0,-0.02319347540111986
-12.0,-0.014057630629179148
-11.0,-0.011703597975250649
-10.0,-0.017553553512404296
-9.0,-0.024924471992691072
-8.0,-0.018880795727902917
-7.0,-0.015082131309664697
-6.0,-0.012116031416482816
-5.0,-0.009612381541815547
-4.0,-0.006533801930887461
-3.0,-0.0015696708822076852
-2.0,-0.00041547231113600044
-1.0,-0.00012878129840890196
0.0,1.793532857037643e-14
1.0,0.00012877896352452844
2.0,0.00041546106834782425
3.0,0.0015696296585820722
4.0,0.006533543452071261
5.0,0.009611660095319462
6.0,0.012114617906944162
7.0,0.015079475144570337
8.0,0.01887579334148646
9.0,0.024914414791445214
10.0,0.01751624018171078
11.0,0.011631646713553087
12.0,0.014003238758604061
13.0,0.023089801515811817
14.0,0.02986034198733197
15.0,0.03559069823252506
16.0,0.038597582419299954
17.0,0.041053378678180374
18.0,0.042500848636332425
19.0,0.04246328350430432
20.0,0.040678450935708065
21.0,0.03657954165892088
22.0,0.02855171179856339
23.0,0.01336249496695918
24.0,-0.015215574223359809
25.0,-0.04310453146231133
26.0,-0.0830753216141106
27.0,-0.09235878526729847
28.0,-0.10310761648719326
29.0,-0.11286313848173195
30.0,-0.12248175779847355
