alpha,cm
-30.0,0.09383284956826626
-29.0,0.08636796600374223
-28.0,0.07873665979308155
-27.0,0.07122241155803473
-25.0,0.05575895834596087
-24.0,0.04816419330616373
-23.0,0.05171748948277894
-22.0,0.04434232818199396
-20.0,-0.01856661703602935
-19.0,-0.03306014555529017
-18.0,-0.0417026716125913
-17.0,-0.046426199755498415
-16.0,-0.048110585187202085
-15.0,-0.04728052867218567
-14.0,-0.044771635430243255
-13.0,-0.04095476968650592
-12.0,-0.034037254003844615
-11.0,-0.026129413663853778
-10.0,-0.01399756908950583
-9.0,-0.009859905457957889
-8.0,-0.01639919189730813
-7.0,-0.02350883518603393
-6.0,-0.017471322192585508
-5.0,-0.010698041556731156
-4.0,-0.0038858223235251196
-3.0,-0.0023183441468522287
-2.0,-0.0012714032942022883
0.0,9.273667325240684e-15
2.0,0.0012713428514978694
3.0,0.0023181870116105356
4.0,0.0038854818412572076
5.0,0.010696920752221855
6.0,0.017467826769871207
7.0,0.023500979421039115
8.0,0.01637421248091996
9.0,0.009816081591532657
10.0,0.013961653867949156
11.0,0.026064341401160977
12.0,0.03393615354612555
13.0,0.040832237566079586
14.0,0.044584358093191896
15.0,0.04705450928351112
16.0,0.047847308422515784
17.0,0.046122876509846804
18.0,0.041363405030254964
19.0,0.032674877059297856
20.0,0.01810718963723708
22.0,-0.04487571571510932
23.0,-0.05226347341699424
24.0,-0.048111790749491866
25.0,-0.055681210697954335
27.0,-0.08993984900149919
28.0,-0.09906703695182288
29.0,-0.0861597673471496
30.0,-0.09359057561596167
