alpha,cm
-28.0,0.10185080519288488
-27.0,0.09188584480188526
-26.0,0.08278827439151643
-25.0,0.052850977887397906
-24.0,0.0245129870846694
-23.0,-0.002258909730224596
-22.0,-0.022833896197019424
-21.0,-0.03371000612645127
-20.0,-0.039573188830719405
-19.0,-0.042536050708196084
-18.0,-0.04336657955666701
-17.0,-0.04254958486225661
-16.0,-0.04058797324160492
-15.0,-0.03619339981901074
-14.0,-0.03112929760016145
-13.0,-0.025110566047417585
-12.0,-0.01695653320918477
-11.0,-0.010631226301066344
-10.0,-0.013542690941710605
-9.0,-0.02755677391713224
-8.0,-0.019965763196607235
-7.0,-0.015747451973222446
-6.0,-0.012654554445269688
-5.0,-0.009869106320230709
-4.0,-0.006260157660785979
-3.0,-0.0012994716851617617
-2.0,-0.0004434555805709035
-1.0,-8.898213614267146e-5
0.0,1.2557517076473146e-14
1.0,8.897889301399802e-5
2.0,0.000443438823908333
3.0,0.0012994230681501765
4.0,0.0062598714743034925
5.0,0.009868309402866047
6.0,0.012652922670103607
7.0,0.015744444585073458
8.0,0.01995999833002434
9.0,0.027536279924646745
10.0,0.013503741972946135
11.0,0.010555485629420162
12.0,0.01689563199147025
13.0,0.02500010542251028
14.0,0.0309752007529528
15.0,0.03600078810103755
16.0,0.04033182703637888
17.0,0.04225589332089333
18.0,0.04304445964638892
19.0,0.04218826920094314
20.0,0.039209826897414105
21.0,0.03333505859156017
22.0,0.02250057972872107
23.0,0.0018646732731712678
24.0,-0.025041568410333954
25.0,-0.05344825280876044
26.0,-0.0834734713510001
27.0,-0.0926127130445011
