alpha,cm
-30.0,0.08863602764032602
-29.0,0.08168249254667367
-28.0,0.07428555019679034
-27.0,0.06680708064135389
-26.0,0.05962785327142734
-25.0,0.0513472656629008
-24.0,0.04492103020181107
-23.0,0.03613218614469388
-22.0,0.030318643659253103
-21.0,0.021808755016429447
-20.0,0.015830093449461638
-19.0,0.0077821922600953075
-17.0,-0.006259101504498026
-16.0,-0.049356919619645584
-15.0,-0.05591077345525484
-14.0,-0.053946149741829215
-13.0,-0.04927147387289383
-12.0,-0.043555315974291624
-11.0,-0.03791739224618678
-10.0,-0.031127083805367786
-9.0,-0.020253707801709438
-8.0,-0.004833803141338882
-7.0,-0.012235165233139477
-6.0,-0.01692316490110877
-5.0,-0.009474633186578473
-4.0,-0.006115536201543178
-3.0,-0.003310469413305162
-2.0,-0.0014543680015293738
-1.0,-0.0006347970984304449
0.0,1.0456837330209194e-14
1.0,0.0006347847620729779
2.0,0.0014543034792782862
3.0,0.0033103193699037764
4.0,0.006115102826101735
5.0,0.009473650625949607
6.0,0.0169158153778302
7.0,0.01221272870077749
8.0,0.004786829057390662
9.0,0.020222344553469863
10.0,0.031074582356618634
11.0,0.03784419385579514
12.0,0.043460505880234084
13.0,0.04915456889259039
14.0,0.05379752978456863
15.0,0.05571443373995323
16.0,0.04905978775561331
17.0,0.002900124824192083
18.0,-0.008887650088079886
19.0,-0.011265668031736885
20.0,-0.024333589786070454
21.0,-0.021792149080493678
22.0,-0.030272388288074915
23.0,-0.036083222170261386
24.0,-0.04483550851560644
25.0,-0.0512521694803337
26.0,-0.05949746904424786
27.0,-0.06665580458096546
28.0,-0.07410365422641031
29.0,-0.08147734104992768
30.0,-0.08841182542931214
