alpha,cm
-26.0,0.060404075080109344
-25.0,0.040079782195553804
-24.0,0.007546909474175801
-23.0,-0.016670631200009715
-22.0,-0.031471283602528245
-21.0,-0.038918737665616196
-20.0,-0.04189511673653585
-19.0,-0.04251903181057336
-18.0,-0.04159614331667694
-17.0,-0.039433748946037135
-16.0,-0.036383549538083294
-15.0,-0.032661579265140635
-14.0,-0.027979330956007503
-13.0,-0.021747808610265956
-12.0,-0.010207042806547875
-11.0,-0.011070493565184669
-10.0,-0.02790462825189517
-9.0,-0.022363567737037404
-8.0,-0.017574715694804136
-7.0,-0.014078551544906639
-6.0,-0.011470156349186184
-5.0,-0.009262980026271109
-4.0,-0.006655037758178197
-3.0,-0.0024993050242061144
-2.0,-0.0003917178934444174
-1.0,-8.382781874534214e-5
0.0,8.058486436417998e-15
1.0,8.382724019802019e-5
2.0,0.00039171340751710407
3.0,0.0024992715122940895
4.0,0.00665481720855386
5.0,0.009262411703959748
6.0,0.011468981764196903
7.0,0.014076357130106798
8.0,0.017570605714977722
9.0,0.022355437082668773
10.0,0.02787757185712119
11.0,0.011001629317528927
12.0,0.010157137967296774
13.0,0.02165484775413669
14.0,0.02783061679948758
15.0,0.03247132579273477
16.0,0.036150470874966464
17.0,0.03915605951393721
18.0,0.041279317982731316
19.0,0.042174527029057496
20.0,0.04151590617620108
21.0,0.038503421798473735
22.0,0.030988386612204682
23.0,0.016073661154500023
24.0,-0.008192478611536108
25.0,-0.040622007977025185
26.0,-0.061026752769343245
27.0,-0.09208698883783767
