alpha,cm
-30.0,0.09621281359698192
-29.0,0.08864767050885639
-27.0,0.07337339617216897
-22.0,-0.00035859415564327697
-21.0,-0.018534076926169162
-20.0,-0.031789013202680176
-19.0,-0.039581320742295006
-18.0,-0.04346189374238141
-17.0,-0.04470114933700363
-16.0,-0.0440107040470254
-15.0,-0.041726597287925465
-14.0,-0.03831551242615224
-13.0,-0.033491559061896194
-12.0,-0.024879392827481014
-11.0,-0.014253150502418781
-10.0,-0.0104497985396768
-9.0,-0.015658098120543754
-8.0,-0.025123625718200905
-7.0,-0.018815551412720677
-6.0,-0.014521916508630781
-5.0,-0.010533508141693033
-4.0,-0.00448223328193357
-3.0,-0.0015024667175501292
-2.0,-0.000723444017580125
-1.0,-0.00017753670480661195
0.0,6.591351838725816e-15
1.0,0.00017752821433303348
2.0,0.0007234076164622413
3.0,0.0015023719116209209
4.0,0.004481973387704851
5.0,0.010532410057988629
6.0,0.014519553515572043
7.0,0.018811042352956622
8.0,0.025114441675912733
9.0,0.015626648357225756
10.0,0.010385931923729814
11.0,0.014208766273116707
12.0,0.024797336838162497
13.0,0.033377039413919944
14.0,0.03813957817688044
15.0,0.04150680444844567
16.0,0.043747410884251124
17.0,0.04440099576112893
18.0,0.04312921908586007
19.0,0.03922216844477125
20.0,0.0313782368843277
21.0,0.01805605908682656
22.0,-0.00019404385458985797
26.0,-0.06553856737809345
27.0,-0.07323101286891384
29.0,-0.11118779529983223
30.0,-0.12084978213030634
