alpha,cm
-30.0,0.11740532285725044
-29.0,0.10711895060756406
-28.0,0.07842314995275042
-27.0,0.07085623462286268
-26.0,0.06290080964479522
-25.0,0.05554963428120503
-23.0,0.04002859539049469
-19.0,-0.02961068632318212
-18.0,-0.04091642127769353
-17.0,-0.04688492756411608
-16.0,-0.04899430799292811
-15.0,-0.04839042973816611
-14.0,-0.046205550311926316
-13.0,-0.04105926255058669
-12.0,-0.035685510953809944
-11.0,-0.028176206219781813
-10.0,-0.017335433511919417
-9.0,-0.009269160386059811
-8.0,-0.014678693769216952
-7.0,-0.023603709704062215
-6.0,-0.01793867652773742
-5.0,-0.010591519863799798
-4.0,-0.0041279415674557686
-3.0,-0.0024670557406425027
-2.0,-0.0012087377068536647
-1.0,-0.00044276896085786817
0.0,9.067013467785941e-15
1.0,0.00044275548306729496
2.0,0.0012086772504235476
3.0,0.0024668870747892894
4.0,0.004127584212985657
5.0,0.010590333009852296
6.0,0.017935198014536417
7.0,0.023595333239166686
8.0,0.014651623576139333
9.0,0.009222497107358407
10.0,0.01729694686080295
11.0,0.02810786242003096
12.0,0.03558054595788761
13.0,0.04091565685870992
14.0,0.04601671168313362
15.0,0.04816452693147188
16.0,0.048730554768748914
17.0,0.046578423864385446
18.0,0.04056808886360548
19.0,0.029215847211501774
23.0,-0.04000011986732531
25.0,-0.055468092354624327
26.0,-0.06279464772023148
27.0,-0.0707150386667613
28.0,-0.07825101877127737
30.0,-0.09316958242089418
