alpha,cm
-30.0,0.1215866639541799
-25.0,0.03914948663214978
-24.0,0.007037826180129587
-23.0,-0.017708547543891867
-22.0,-0.03154238035747443
-21.0,-0.03859446830025598
-20.0,-0.04176046393137653
-19.0,-0.04268415796309498
-18.0,-0.04201635861424474
-17.0,-0.040033360188128204
-16.0,-0.037130972880814905
-15.0,-0.03359056714139726
-14.0,-0.029065262393175518
-13.0,-0.021957024242038124
-12.0,-0.011254567615600652
-11.0,-0.010976607559693817
-10.0,-0.024218044807728427
-9.0,-0.023085329315912836
-8.0,-0.017959239722399087
-7.0,-0.014372743834332105
-6.0,-0.011732252584968109
-5.0,-0.009359034477253843
-4.0,-0.006550959871655553
-3.0,-0.0022067236682914216
-2.0,-0.0003371107734568303
-1.0,-8.395298554981294e-5
0.0,9.722924733088199e-15
1.0,8.395196057240322e-5
2.0,0.0003371040672806121
3.0,0.0022066880725980123
4.0,0.006550723003556561
5.0,0.009358433544755893
6.0,0.011731029530899346
7.0,0.014370391888296485
8.0,0.017954900830993277
9.0,0.02307667168319181
10.0,0.024187938374551046
11.0,0.010901700042777338
12.0,0.011202444785654965
13.0,0.021860590833077627
14.0,0.02891547082364458
15.0,0.033393798710931254
16.0,0.0368940998806102
17.0,0.03975413426061164
18.0,0.04170084082487668
19.0,0.0423351343234472
20.0,0.04139231710432363
21.0,0.03819886625440126
22.0,0.031096606574240515
23.0,0.01719320708635386
24.0,-0.007605427390256076
25.0,-0.03984616935755167
27.0,-0.09214905243009758
28.0,-0.10284034382933158
29.0,-0.11242319571308884
30.0,-0.12247519266650973
