alpha,cm
-29.0,0.08735246919811403
-28.0,0.07976556399426177
-26.0,0.0643911649788549
-24.0,0.06166737876376364
-23.0,0.053837654437447306
-21.0,-0.001726537639431893
-20.0,-0.021873010760252647
-19.0,-0.034371087439985945
-18.0,-0.04181542466499454
-17.0,-0.04568424633613582
-16.0,-0.046170330962926776
-15.0,-0.04449500406747287
-14.0,-0.0415561068347002
-13.0,-0.037312395202008894
-12.0,-0.03145489638634325
-11.0,-0.02300435073918549
-10.0,-0.006842512354109336
-9.0,-0.012114836111524906
-8.0,-0.021998247311176933
-7.0,-0.02166396066921418
-6.0,-0.016233610080314178
-5.0,-0.010749547769949045
-4.0,-0.0035387020818293357
-3.0,-0.001983775857377978
-2.0,-0.0010139775771991608
-1.0,-0.0003357448399085747
0.0,9.61672665383721e-15
1.0,0.0003357333168801662
2.0,0.0010139248125649314
3.0,0.001983641720237002
4.0,0.0035384089061956574
5.0,0.01074837090774682
6.0,0.016230592825295646
7.0,0.02165807017752573
8.0,0.021979584408050357
9.0,0.012073852388957536
10.0,0.00677505600287977
11.0,0.02295716916698794
12.0,0.03135603034421211
13.0,0.037171223167330084
14.0,0.04137439834043247
15.0,0.044270620177200466
16.0,0.04591102001567513
17.0,0.04537710086375676
18.0,0.04147708515369521
19.0,0.033997275282334725
20.0,0.02144380362642303
21.0,0.0011926560220126767
23.0,-0.05441221866994924
24.0,-0.06226214142744073
26.0,-0.06428556729083244
29.0,-0.0871411712958569
