alpha,cm
-30.0,0.09239906527454501
-29.0,0.08497525449206518
-27.0,0.06985773664155119
-26.0,0.06239228376236434
-25.0,0.0540431087653507
-24.0,0.04713439143913017
-23.0,0.038095828050220805
-22.0,0.03181054474579898
-21.0,0.02283475611382617
-20.0,0.0165191497931791
-18.0,-0.03765816637544126
-17.0,-0.04781246371388753
-16.0,-0.05065056171733412
-15.0,-0.05001472107064509
-14.0,-0.047748158447930754
-13.0,-0.044179308572939474
-12.0,-0.039225236515274375
-11.0,-0.03122854566275083
-10.0,-0.020785202138774498
-9.0,-0.0072656684829100525
-8.0,-0.01269360546272282
-7.0,-0.02143557620226147
-6.0,-0.01900689407689726
-5.0,-0.009937380535732182
-4.0,-0.00463831952804872
-3.0,-0.0028870998132413065
-2.0,-0.001336749800236535
-1.0,-0.0005188909375665847
0.0,9.579899355356488e-15
1.0,0.0005188768250069386
2.0,0.0013366842387628399
3.0,0.0028869164599549897
4.0,0.004637921501469411
5.0,0.009936418099231188
6.0,0.019002884962183976
7.0,0.021422727341690696
8.0,0.012660694053490719
9.0,0.007207129863438184
10.0,0.02074370759318309
11.0,0.031160089890623528
12.0,0.03911543272405523
13.0,0.04403488067712681
14.0,0.0475667418853351
15.0,0.049792106770996346
16.0,0.05040471553888639
17.0,0.04748816290546656
18.0,0.03726425652906445
20.0,-0.016540672148845553
21.0,-0.022847278364722085
23.0,-0.03806916423430394
24.0,-0.047073054896337584
25.0,-0.053963895778683636
26.0,-0.062277777422314454
27.0,-0.06971695785018797
29.0,-0.08477158560310105
30.0,-0.09216526090152967
