alpha,cm
-29.0,0.08362473322079912
-28.0,0.07622416555305275
-27.0,0.06777277999297018
-26.0,0.07704117632696325
-24.0,0.04604057876413213
-23.0,0.038601969613665944
-22.0,0.03088867952677887
-20.0,0.015999866296169063
-19.0,0.005975322195768279
-18.0,0.0011032833429669758
-17.0,-0.042355452830822135
-16.0,-0.052081926514435654
-15.0,-0.053510879646178074
-14.0,-0.05080752068040428
-13.0,-0.04663223206200915
-12.0,-0.0417521087216153
-11.0,-0.035602807446780634
-10.0,-0.026017334370910795
-9.0,-0.01099569537990433
-8.0,-0.010480860234307783
-7.0,-0.016972253967030636
-6.0,-0.01961522356620262
-5.0,-0.009053157997187887
-4.0,-0.005374245982286903
-3.0,-0.0033004344655125383
-2.0,-0.0013750509977620699
-1.0,-0.00058851789795408
0.0,1.075641154901068e-14
1.0,0.0005885036952232727
2.0,0.0013749902558125747
3.0,0.0033002511379590068
4.0,0.005373823544211452
5.0,0.009052220109246965
6.0,0.019610938718831565
7.0,0.01695383382560829
8.0,0.010442663545448148
9.0,0.010970791677041408
10.0,0.02597152015719501
11.0,0.03552523440202385
12.0,0.04164592503781039
13.0,0.04649379872137325
14.0,0.05065833945892641
15.0,0.05330176698728953
16.0,0.05181134608030874
17.0,0.0419624401923387
19.0,-0.018052678281667348
20.0,-0.024080465187029533
21.0,-0.03436240395272824
22.0,-0.030863134990732472
23.0,-0.05129404080220477
24.0,-0.045971638589095504
26.0,-0.06110581905834476
27.0,-0.06764162204880177
28.0,-0.07604985792076682
29.0,-0.08342289081353238
