alpha,cm
-30.0,0.12193048388233575
-29.0,0.11156971944531943
-27.0,0.09140277420398357
-24.0,0.007152940038962186
-23.0,-0.017214361090814694
-22.0,-0.03158155869085219
-21.0,-0.038856178174749276
-20.0,-0.04187917807203334
-19.0,-0.04256988352824623
-18.0,-0.04174044028310915
-17.0,-0.0396303062789552
-16.0,-0.03662540991644426
-15.0,-0.03295585189592952
-14.0,-0.028332920285011932
-13.0,-0.02178290367187931
-12.0,-0.010530448375785718
-11.0,-0.01100585884198578
-10.0,-0.02666535485216231
-9.0,-0.022560745485777876
-8.0,-0.017672004277867477
-7.0,-0.014165519083350517
-6.0,-0.011556695490409507
-5.0,-0.009302411268482306
-4.0,-0.006614154007045341
-2.0,-0.0003766172933680535
-1.0,-8.381878403509031e-5
0.0,8.528361684992866e-15
1.0,8.381806275288434e-5
2.0,0.0003766120566471185
4.0,0.006613940238146008
5.0,0.0093018357184011
6.0,0.011555504258269067
7.0,0.014163265779569195
8.0,0.017667802819242504
9.0,0.02255251170023271
10.0,0.026637227886785388
11.0,0.010934555890129483
12.0,0.010479659615237356
13.0,0.021688817799521087
14.0,0.028183368124936804
15.0,0.03276505798626148
16.0,0.03639026041382167
17.0,0.03935211403144681
18.0,0.041423408784210865
19.0,0.042224842616431474
20.0,0.04150012675439571
21.0,0.038451008394787316
22.0,0.031113474396297882
23.0,0.0166391433021911
24.0,-0.007771041161245797
25.0,-0.0428932784665146
26.0,-0.0645649191017973
