alpha,cm
-30.0,0.11828730545273795
-29.0,0.10878661847331761
-27.0,0.08934807490107002
-26.0,0.08053734847118021
-24.0,0.04850037707381165
-22.0,0.0325270900467536
-20.0,-0.019388104601246646
-19.0,-0.033127918076138727
-18.0,-0.04142499424888127
-17.0,-0.04576358240051492
-16.0,-0.046566602045098736
-15.0,-0.04534226242175823
-14.0,-0.042572354999143414
-13.0,-0.03850390903565285
-12.0,-0.03301285795067273
-11.0,-0.022891619578015984
-10.0,-0.008025307263260405
-9.0,-0.011477996244676566
-8.0,-0.02001952016799324
-7.0,-0.022253976003878836
-6.0,-0.016636616290844425
-5.0,-0.010801311636656177
-4.0,-0.0036525948903491433
-3.0,-0.0020108406551410034
-2.0,-0.0010121756382559786
-1.0,-0.0003452804913619569
0.0,9.444331096873727e-15
1.0,0.00034526862245306487
2.0,0.0010121223432021
3.0,0.002010698197912891
4.0,0.0036522895083090762
5.0,0.010800131440793698
6.0,0.016633498598068466
7.0,0.02224762260429507
8.0,0.019998950441408377
9.0,0.011436852493087213
10.0,0.007991489722692998
11.0,0.022836668850767034
12.0,0.0329099011587835
13.0,0.03836052689714164
14.0,0.04238932523032404
15.0,0.04511438652173731
16.0,0.046300391901732296
17.0,0.04546408972859091
18.0,0.04108400971395073
19.0,0.03274900640129796
20.0,0.018943389937300412
22.0,-0.04421531507889079
23.0,-0.05431321355902795
24.0,-0.06255389166162556
26.0,-0.0640639586034275
27.0,-0.07159417636686462
29.0,-0.10967259240345674
30.0,-0.11922499546392151
