alpha,cm
-27.0,0.09117515929206235
-22.0,0.0006789173081843615
-21.0,-0.018029537041326545
-20.0,-0.031910306086417185
-19.0,-0.039975075687106405
-18.0,-0.043569362965071703
-17.0,-0.044487837868591625
-16.0,-0.04357232046069514
-15.0,-0.0411386064808788
-14.0,-0.03753778402168636
-13.0,-0.03279495477680071
-12.0,-0.024355715727926462
-11.0,-0.013037473065314345
-10.0,-0.010407824458169441
-9.0,-0.01689709732904175
-8.0,-0.02451096280642875
-7.0,-0.018474601446656202
-6.0,-0.01433503189582504
-5.0,-0.010483747005342789
-4.0,-0.004766802037141725
-3.0,-0.0013880960967166962
-2.0,-0.0007072949964353627
-1.0,-0.0001904401740810724
0.0,4.5579162911389286e-15
1.0,0.00019043217385591825
2.0,0.0007072604117874409
3.0,0.0013880022820944738
4.0,0.004766546968602806
5.0,0.010482726995586653
6.0,0.014332766979317336
7.0,0.0184702420591807
8.0,0.02450241287518303
9.0,0.016867137005204525
10.0,0.010346892667467071
11.0,0.012993501970035728
12.0,0.02427650715794528
13.0,0.032661478743107715
14.0,0.03736425224080787
15.0,0.040922704336815365
16.0,0.043309983100165574
17.0,0.044190366830221525
18.0,0.04324075889376376
19.0,0.03959927645996106
20.0,0.031461355107520926
21.0,0.017473300807447866
22.0,-0.0013475427851634668
29.0,-0.11132380124683987
30.0,-0.12095376399772453
