alpha,cm
-27.0,0.0915477837194518
-25.0,0.04138336730295975
-24.0,0.010832626244415897
-23.0,-0.01612445434255618
-22.0,-0.030288950739876554
-21.0,-0.037671787006384565
-20.0,-0.04135812743158062
-19.0,-0.04281425691900456
-18.0,-0.04256317051277749
-17.0,-0.04088606236367652
-16.0,-0.038233045712816605
-15.0,-0.035006711213660086
-14.0,-0.029874691160571558
-13.0,-0.02265887045364267
-12.0,-0.013021419593375454
-11.0,-0.011318830164483222
-10.0,-0.019576968508601147
-9.0,-0.02424783936673084
-8.0,-0.018553616499870584
-7.0,-0.014873638670269002
-6.0,-0.011997164625494426
-5.0,-0.00949105953587821
-4.0,-0.006509052775641956
-3.0,-0.0017869460934551399
-2.0,-0.0003516714393782725
-1.0,-0.00010567756502710088
0.0,1.1130439487419788e-14
1.0,0.00010567573931384114
2.0,0.00035166208961594616
3.0,0.0017869071297992112
4.0,0.00650879974715079
5.0,0.009490374440033617
6.0,0.01199583253012254
7.0,0.014871105781053492
8.0,0.018548824690866023
9.0,0.024238272110969968
10.0,0.019542447728178414
11.0,0.01123647057375825
12.0,0.012969419440131866
13.0,0.022557419144140643
14.0,0.029731176253304147
15.0,0.03480516674413027
16.0,0.03799222819231015
17.0,0.040604085416224005
18.0,0.04224718113167477
19.0,0.04246549833964067
20.0,0.04099379552660329
21.0,0.03729209309131721
22.0,0.029893413611122015
23.0,0.015690756499396462
24.0,-0.011319878502784108
25.0,-0.042000344424452496
26.0,-0.08302249243857177
27.0,-0.09226282278547662
28.0,-0.10317802230877172
29.0,-0.0904847887141323
30.0,-0.09800052603633763
