alpha,cm
-30.0,0.120190333663789
-27.0,0.0911034830898513
-23.0,0.025414850216459114
-22.0,0.00023842252550219256
-21.0,-0.01779109525983863
-20.0,-0.03055626688526415
-19.0,-0.039652530408347125
-18.0,-0.04361919624381781
-17.0,-0.04405692161647564
-16.0,-0.04272033115003945
-15.0,-0.040041663166901546
-14.0,-0.03615456121246326
-13.0,-0.031024055557519182
-12.0,-0.02435656384567118
-11.0,-0.010955705993226027
-10.0,-0.010579585941682347
-9.0,-0.019725207020605536
-7.0,-0.017939175547280906
-6.0,-0.01392513202165991
-5.0,-0.010363000308422382
-4.0,-0.0051963439236092385
-3.0,-0.00139367208280392
-2.0,-0.0005633023903379246
-1.0,-0.000244189276970499
0.0,1.0392234789066598e-14
1.0,0.0002441820365395843
2.0,0.0005632708228246441
3.0,0.00139359007340714
4.0,0.005196086106330932
5.0,0.010361995314077504
6.0,0.013922903572309664
7.0,0.01793513342453956
9.0,0.01969861589388198
10.0,0.010523468776914444
11.0,0.010913870207205155
12.0,0.02428378393683669
13.0,0.030897485396355347
14.0,0.03598496013401914
15.0,0.039829200618892
16.0,0.04246287327401059
17.0,0.04376484957162771
18.0,0.043288556735751334
19.0,0.03923903084748388
20.0,0.030207755990961798
21.0,0.017436530385415844
22.0,-0.0006872386931864867
23.0,-0.025968324553104292
26.0,-0.08298097656227373
27.0,-0.09183979207420681
29.0,-0.0889321344519092
