alpha,cm
-28.0,0.10207515713743012
-27.0,0.09181485369665322
-25.0,0.04693051551804006
-24.0,0.021557657606979617
-23.0,-0.0074097828731717625
-22.0,-0.02568528186357868
-21.0,-0.035224250881792804
-20.0,-0.04026554611235633
-19.0,-0.042688745707778454
-18.0,-0.04316433801023057
-17.0,-0.042046869218297124
-16.0,-0.0398446054637411
-15.0,-0.03608570953461379
-14.0,-0.03054083825235813
-13.0,-0.02423963209256947
-12.0,-0.01577291536128835
-11.0,-0.011095531807108306
-10.0,-0.014985498627020285
-9.0,-0.02635078768682758
-8.0,-0.019542544248691947
-7.0,-0.015416671620156733
-6.0,-0.012411563382922422
-5.0,-0.009802589964163642
-4.0,-0.006420908668582444
-3.0,-0.0013529663651038152
-2.0,-0.00042067934271299186
-1.0,-6.465729365362742e-5
0.0,1.604947877296971e-14
1.0,6.465442515695616e-5
2.0,0.0004206650888342002
3.0,0.0013529207183541365
4.0,0.006420634396017703
5.0,0.009801844049059571
6.0,0.012410033212928474
7.0,0.015413827509684298
8.0,0.019537091574309596
9.0,0.02633463104848459
10.0,0.014947951725054332
11.0,0.011021609312650107
12.0,0.015715508228477375
13.0,0.02413224315740547
14.0,0.030390464428888646
15.0,0.03589850143916563
16.0,0.03959606878805678
17.0,0.041759794775248195
18.0,0.04284350898899027
19.0,0.04234412580001749
20.0,0.03990876677881566
21.0,0.034855441985101605
22.0,0.02534100048513105
23.0,0.007038655078935872
24.0,-0.022071675718885568
25.0,-0.04753325217919328
27.0,-0.09253839148759208
28.0,-0.10286452275690139
