alpha,cm
-30.0,0.12029609909312035
-29.0,0.11085179773172141
-28.0,0.10142889575086837
-26.0,0.08232611628432168
-25.0,0.07351299376483764
-23.0,0.017143757263334843
-22.0,-0.004878482231737792
-21.0,-0.0223315543417414
-20.0,-0.0335261661105763
-19.0,-0.0398860321946775
-18.0,-0.04341010525996591
-17.0,-0.043702682054385086
-16.0,-0.041904306649474365
-15.0,-0.03901130363895586
-14.0,-0.03493733972295439
-13.0,-0.02954530296719226
-12.0,-0.02271028167490387
-11.0,-0.009781794535781945
-10.0,-0.010940984843248947
-9.0,-0.022855539360805005
-8.0,-0.02263804929197854
-7.0,-0.017406105268314695
-6.0,-0.01361479101296672
-5.0,-0.010348478235314625
-4.0,-0.005463555334133448
-3.0,-0.0013107765294559856
-2.0,-0.0006351932843340575
-1.0,-0.00014112166198426856
0.0,8.396745682241993e-15
1.0,0.00014111603367580221
2.0,0.0006351650109577874
3.0,0.0013107034520818506
5.0,0.01034749354958086
6.0,0.013612748865893228
7.0,0.01740213915573834
8.0,0.022630914138460353
10.0,0.0108889144082667
11.0,0.009743569558776963
12.0,0.022631007363294518
13.0,0.029422712876575254
14.0,0.03477205805059698
15.0,0.038801222589152085
16.0,0.04164980421953601
17.0,0.04341394633876639
18.0,0.04306771767008777
19.0,0.039538337767611065
20.0,0.03317517472934807
21.0,0.021962623948454624
22.0,0.004496470179635819
23.0,-0.017648041383266786
25.0,-0.0741659756290255
26.0,-0.08301610557067635
